ctx_src,ctx_tgt,res_src,res_tgt,correctness,templated,engagement,understanding,sensibleness,politeness,iq
"<speaker2>Hallo, seit einiger Zeit kann ich kein Buch mehr kaufen: Abrechnung bricht ab mit : Oops .something went wrong. please try later. #EMAIL#","<speaker2>Hello, for some time I can no longer buy a book: Billing cancels with: Oops .something went wrong. Please try later. #EMAIL#",<speaker2>Danke für die Information. Ich helfe Ihnen sehr gerne weiter.,<speaker2>Thank you for the information. I will be more than happy to assist you.,2,,1,1,1,1,5
<speaker1>Danke für die Information. Ich helfe Ihnen sehr gerne weiter.,<speaker1>Thank you for the information. I will be more than happy to assist you.,<speaker2>#NAME#,<speaker2>#NAME#,2,,1,1,1,1,5
<speaker2>#NAME#,<speaker2>#NAME#,"<speaker2>Auf welchem Gerät versuchen Sie, zu kaufen?",<speaker2>on which device are you trying to buy??,2,,1,1,1,1,5
"<speaker1>Auf welchem Gerät versuchen Sie, zu kaufen?",<speaker1>on which device are you trying to buy??,<speaker2>#PRS_ORG#,<speaker2>#PRS_ORG#,2,,1,1,1,1,4
<speaker2>#PRS_ORG#,<speaker2>#PRS_ORG#,"<speaker2>Haben Sie es vom Browser versucht, #URL# Ist das Ihr erster Einkauf?","<speaker2>have you tried from the browser, #URL# is this your first purchase?",2,,1,1,1,1,4
"<speaker1>Haben Sie es vom Browser versucht, #URL# Ist das Ihr erster Einkauf?","<speaker1>have you tried from the browser, #URL# is this your first purchase?",<speaker2>mehr als #NUMBER# schon gekauft.,<speaker2>More than #NUMBER# already purchased.,2,,1,1,1,1,4
<speaker2>mehr als #NUMBER# schon gekauft.,<speaker2>More than #NUMBER# already purchased.,"<speaker2>OK Ich habe Ihre Zahlungsinformationen gelöscht, bitte aktualisieren Sie Um Ihre Zahlungsinformationen zu aktualisieren, befolgen Sie bitte die folgenden Schritte: 1 Gehen Sie auf: #URL# 2 Melden Sie sich bei Ihrem #PRS_ORG#-Konto an. 3 Klicken Sie auf „Mein Konto“ und wählen Sie im Menü „Kontoeinstellungen“. 4 Wählen Sie die Registerkarte Zahlungsinformationen. 5 Wählen Sie unter „Zahlungsinformationen“ den Kreditkartentyp aus und geben Sie Ihre Kartennummer, den Sicherheitscode (CVV), den Namen auf der Karte und das Ablaufdatum ein. 6 Klicken Sie auf Speichern.","<speaker2>ok i have cleared your billing info, please update To update your payment information please follow these steps: 1 Go to #URL#. 2 Log in to your #PRS_ORG# account. 3 Click on ""My Account"" and in the menu select ""Account Settings” 4 Select the “Payment Information” tab. 5 Under “Payment Information”, select the type of credit card and enter your card number, security code (CVV), name on the card, and expiration date. 6 Click ""Save”",2,,1,1,1,1,4
"<speaker1>OK Ich habe Ihre Zahlungsinformationen gelöscht, bitte aktualisieren Sie Um Ihre Zahlungsinformationen zu aktualisieren, befolgen Sie bitte die folgenden Schritte: 1 Gehen Sie auf: #URL# 2 Melden Sie sich bei Ihrem #PRS_ORG#-Konto an. 3 Klicken Sie auf „Mein Konto“ und wählen Sie im Menü „Kontoeinstellungen“. 4 Wählen Sie die Registerkarte Zahlungsinformationen. 5 Wählen Sie unter „Zahlungsinformationen“ den Kreditkartentyp aus und geben Sie Ihre Kartennummer, den Sicherheitscode (CVV), den Namen auf der Karte und das Ablaufdatum ein. 6 Klicken Sie auf Speichern.","<speaker1>ok i have cleared your billing info, please update To update your payment information please follow these steps: 1 Go to #URL#. 2 Log in to your #PRS_ORG# account. 3 Click on ""My Account"" and in the menu select ""Account Settings” 4 Select the “Payment Information” tab. 5 Under “Payment Information”, select the type of credit card and enter your card number, security code (CVV), name on the card, and expiration date. 6 Click ""Save”",<speaker2>Warum ist das nötig gewesenß,<speaker2>Why is that necessary?,2,,0,1,1,0,3
<speaker2>Warum ist das nötig gewesenß,<speaker2>Why is that necessary?,<speaker2>Weil ich es soeben gelöscht habe,<speaker2>because i just cleared it,2,,1,1,1,1,4
<speaker1>Weil ich es soeben gelöscht habe,<speaker1>because i just cleared it,<speaker2>aber warum?,<speaker2>But why?,2,,1,1,1,0,2
<speaker2>aber warum?,<speaker2>But why?,<speaker2>Um Ihr Problem zu beheben,<speaker2>to fix your problem,2,,0,1,1,1,4
<speaker1>Um Ihr Problem zu beheben,<speaker1>to fix your problem,<speaker2>Wie kommt es zu dem Problem?,<speaker2>How does the problem come about?,2,,1,1,1,1,3
<speaker2>Wie kommt es zu dem Problem?,<speaker2>How does the problem come about?,"<speaker2>Ich weiß es nicht, es gibt viele Gründe Dies ist eine Möglichkeit, um zu sehen, was los ist","<speaker2>I don't know, there are many factors this is a way to find out what is going on",2,,1,1,1,1,4
"<speaker1>Ich weiß es nicht, es gibt viele Gründe Dies ist eine Möglichkeit, um zu sehen, was los ist","<speaker1>I don't know, there are many factors this is a way to find out what is going on",<speaker2>Ok. Vielen dank.,"<speaker2>Ok. Many thanks,",2,,1,1,1,1,4
<speaker2>Ok. Vielen dank.,"<speaker2>Ok. Many thanks,","<speaker2>Lassen Sie mich wissen, wenn Sie fertig sind",<speaker2>let me know when you finish,2,,1,1,1,1,4
"<speaker1>Lassen Sie mich wissen, wenn Sie fertig sind",<speaker1>let me know when you finish,"<speaker2>Zahlungsinformationen geändert, aber es klappt nicht.","<speaker2>Payment information changed, but it doesn't work.",2,,1,1,1,1,3
"<speaker2>Zahlungsinformationen geändert, aber es klappt nicht.","<speaker2>Payment information changed, but it doesn't work.",<speaker2>Haben Sie den Kauf von der Website getätigt?,<speaker2>did you made the purchase from the website?,2,,1,1,1,1,3
<speaker1>Haben Sie den Kauf von der Website getätigt?,<speaker1>did you made the purchase from the website?,<speaker2>Nein vom #PRS_ORG#,<speaker2>No from the #PRS_ORG#,2,,1,1,1,1,3
<speaker2>Nein vom #PRS_ORG#,<speaker2>No from the #PRS_ORG#,<speaker2>Versuchen Sie es bitte von der Website,<speaker2>try from the website please,2,,1,1,1,1,3
<speaker1>Versuchen Sie es bitte von der Website,<speaker1>try from the website please,<speaker2>Es klappt nicht.,<speaker2>It doesn't work.,2,,1,1,1,1,2
<speaker2>Es klappt nicht.,<speaker2>It doesn't work.,"<speaker2>Ok, welche Zahlungsmethode verwenden Sie?","<speaker2>ok, which payment method are you using?",2,,1,1,1,1,3
"<speaker1>Ok, welche Zahlungsmethode verwenden Sie?","<speaker1>ok, which payment method are you using?",<speaker2>Kreditkarte,<speaker2>Credit card,2,,1,1,1,1,4
<speaker2>Kreditkarte,<speaker2>Credit card,<speaker2>Haben Sie eine andere Kreditkarte ausprobiert? Oder haben Sie Ihre Bank kontaktiert?,<speaker2>have you tried a different credit card? or contacted your bank?,2,,1,1,1,1,3
<speaker1>Haben Sie eine andere Kreditkarte ausprobiert? Oder haben Sie Ihre Bank kontaktiert?,<speaker1>have you tried a different credit card? or contacted your bank?,"<speaker2>Nei , ich habe keine Probleme mit anderen Käufen mit dieder Kreditkarte","<speaker2>Nei, I have no problems with other purchases with the credit card",1,,1,1,1,1,3
"<speaker2>Nei , ich habe keine Probleme mit anderen Käufen mit dieder Kreditkarte","<speaker2>Nei, I have no problems with other purchases with the credit card","<speaker2>Ok, bitte kontaktieren Sie die Bank, um zu überprüfen, warum dieser Kauf blockiert wird Eine andere Möglichkeit wäre es, ein neues Konto zu erstellen Und versuchen Sie, von dort zu kaufen, wenn der Kauf akzeptiert wird, ist dies ein Problem von unserer Seite","<speaker2>ok, please contact the bank to check why is this purchase being blocked another workaround would be to create a new account and try to buy from there, if the purchase is accepted, then is a problem from our side",2,,1,1,1,1,3
"<speaker1>Ok, bitte kontaktieren Sie die Bank, um zu überprüfen, warum dieser Kauf blockiert wird Eine andere Möglichkeit wäre es, ein neues Konto zu erstellen Und versuchen Sie, von dort zu kaufen, wenn der Kauf akzeptiert wird, ist dies ein Problem von unserer Seite","<speaker1>ok, please contact the bank to check why is this purchase being blocked another workaround would be to create a new account and try to buy from there, if the purchase is accepted, then is a problem from our side","<speaker2>Wisen Sie was , ich habe gestern und heute ohne Block#PRS_ORG# mit dieser Kreditkarte gekauft. Das Problem mit #PRS_ORG# besteht seit 3 Wochen. Es reicht mir mit #PRS_ORG#. Ab jetzt nur noch #PRS_ORG#!","<speaker2>Know what, I bought yesterday and today without block#PRS_ORG# with this credit card. The problem with #PRS_ORG# has been around for 3 weeks. It's enough for me with #PRS_ORG#. From now on only #PRS_ORG#!",2,,0,1,1,0,1
"<speaker2>Wisen Sie was , ich habe gestern und heute ohne Block#PRS_ORG# mit dieser Kreditkarte gekauft. Das Problem mit #PRS_ORG# besteht seit 3 Wochen. Es reicht mir mit #PRS_ORG#. Ab jetzt nur noch #PRS_ORG#!","<speaker2>Know what, I bought yesterday and today without block#PRS_ORG# with this credit card. The problem with #PRS_ORG# has been around for 3 weeks. It's enough for me with #PRS_ORG#. From now on only #PRS_ORG#!","<speaker2>Ich verstehe Ihre Frustration, wenn Sie Ihr Problem beheben möchten, setzen Sie sich bitte mit uns in Verbindung, um mit der Fehlerbehebung fortzufahren Vielen Dank, dass Sie sich an #PRS_ORG# gewandt haben. Es war mir eine Freude, Ihnen heute behilflich zu sein. Ich hoffe Sie haben einen tollen Tag.","<speaker2>i understand your frustration, if you want to fix your problem please contact us back to continue with the troubleshootig Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today. I hope you have an excellent day.",2,,1,1,1,1,4
"<speaker1>Ich verstehe Ihre Frustration, wenn Sie Ihr Problem beheben möchten, setzen Sie sich bitte mit uns in Verbindung, um mit der Fehlerbehebung fortzufahren Vielen Dank, dass Sie sich an #PRS_ORG# gewandt haben. Es war mir eine Freude, Ihnen heute behilflich zu sein. Ich hoffe Sie haben einen tollen Tag.","<speaker1>i understand your frustration, if you want to fix your problem please contact us back to continue with the troubleshootig Thank you for contacting #PRS_ORG#, it was my pleasure to assist you today. I hope you have an excellent day.",<speaker2>Ich warte darauf meien Bwertung für #PRS_ORG# abzugeben und mich zu verabschieden.,<speaker2>I'm waiting to leave for #PRS_ORG# and say goodbye.,1,,0,1,1,0,1
<speaker2>Ich warte darauf meien Bwertung für #PRS_ORG# abzugeben und mich zu verabschieden.,<speaker2>I'm waiting to leave for #PRS_ORG# and say goodbye.,<speaker2>Kann ich Ihnen sonst noch helfen?,<speaker2>Is there anything else I can help you with?,2,,0,1,1,0,4
"<speaker2>Seit geraumer Zeit, können wir keine Bücher mehr über den #PRS_ORG# einkaufen. Es kommt immer eine Fehlermeldung ""UUps da ist.....blabla. Über die Website funktioniert es problemlos. Wo hängt´s ? habe ich schon - #EMAIL#","<speaker2>For quite some time now, we can no longer buy books about #PRS_ORG#. There always comes an error message ""Uups there is..... blabla. It works easily through the website. Where does it hang? I already have - #EMAIL#",<speaker2>Können Sie aus Sicherheitsgründen entweder das Datum Ihres letzten Einkaufs oder den Titel eines der eBooks/Hörbücher in Ihrem Konto bestätigen?,"<speaker2>For security purposes, can you please confirm either the date of your most recent purchase or the title of one of the ebooks/audiobooks in your account?",2,1,1,1,1,1,5
<speaker1>Können Sie aus Sicherheitsgründen entweder das Datum Ihres letzten Einkaufs oder den Titel eines der eBooks/Hörbücher in Ihrem Konto bestätigen?,"<speaker1>For security purposes, can you please confirm either the date of your most recent purchase or the title of one of the ebooks/audiobooks in your account?",<speaker2>gerade eben - #PRS_ORG#,<speaker2>Just now - #PRS_ORG#,2,0,1,1,1,1,4
<speaker2>gerade eben - #PRS_ORG#,<speaker2>Just now - #PRS_ORG#,"<speaker2>Danke für die Information. Ich helfe Ihnen sehr gerne weiter. Schön Sie kennenzulernen, #NAME#. Ich hoffe, dass Sie einen schönen Tag haben! Kann ich bitte wissen, ob der #PRS_ORG# aktualisiert wurde?","<speaker2>Thank you for the information. I will be more than happy to assist you. Nice to meet you, #NAME#. I hope you are having a great day! Can I please know if you're #PRS_ORG# has been updated?",2,0,1,1,1,1,4
"<speaker1>Danke für die Information. Ich helfe Ihnen sehr gerne weiter. Schön Sie kennenzulernen, #NAME#. Ich hoffe, dass Sie einen schönen Tag haben! Kann ich bitte wissen, ob der #PRS_ORG# aktualisiert wurde?","<speaker1>Thank you for the information. I will be more than happy to assist you. Nice to meet you, #NAME#. I hope you are having a great day! Can I please know if you're #PRS_ORG# has been updated?",<speaker2>gerade eben funktioniert trotzdem nicht,<speaker2>Straight even Does not work anyway,2,0,1,1,1,1,3
<speaker2>gerade eben funktioniert trotzdem nicht,<speaker2>Straight even Does not work anyway,<speaker2>Wann hat es das letzte Mal aktualisiert?,<speaker2>When was the last time it was updated?,2,0,1,1,1,1,4
<speaker1>Wann hat es das letzte Mal aktualisiert?,<speaker1>When was the last time it was updated?,<speaker2>vor 5-10 Minuten,<speaker2>5-10 minutes ago,2,0,1,1,1,1,4
<speaker2>vor 5-10 Minuten,<speaker2>5-10 minutes ago,"<speaker2>Kann ich bitte wissen, wie es aktualisiert wurde?",<speaker2>Can I please know how was it updated?,2,0,1,1,1,1,4
"<speaker1>Kann ich bitte wissen, wie es aktualisiert wurde?",<speaker1>Can I please know how was it updated?,<speaker2>über die syncronisation des #PRS_ORG#,<speaker2>About the syncronisation of the #PRS_ORG#,2,0,1,1,1,1,4
<speaker2>über die syncronisation des #PRS_ORG#,<speaker2>About the syncronisation of the #PRS_ORG#,"<speaker2>Sie müssten es mit der #PRS_ORG# App aktualisieren, Sie müssten dies mit den folgenden Schritten tun Bevor Sie anfangen: Laden Sie #PRS_ORG# unter #URL#. Stellen Sie sicher, dass Sie eine Internetverbindung haben. Schalten Sie Ihren #PRS_ORG# ein. Schließen Sie Ihren #PRS_ORG# mit einem Micro-USB-Kabel an Ihren Computer an. Tippen Sie auf Ihrem #PRS_ORG# auf verbinden. Öffnen Sie #PRS_ORG# auf Ihrem Computer. Hinweis: Wenn Sie nicht in Ihrem #PRS_ORG#-Konto angemeldet sind, klicken Sie oben auf dem Bildschirm und melden Sie sich an. Klicken Sie oben auf dem Bildschirm auf das Synchronisierungssymbol. Ihr #PRS_ORG# wird synchronisiert und mit den neuesten Büchern aktualisiert. Klicken Sie oben auf dem Bildschirm auf die Schaltfläche Auswerfen, um den #PRS_ORG# von Ihrem Computer zu trennen.","<speaker2>You need to update it with the #PRS_ORG# App you need to do it with the following steps Before you start: Download #PRS_ORG# at #URL#. Make sure you have an internet connection. Turn on your #PRS_ORG#. Connect your #PRS_ORG# to your computer using a Micro USB cable. Tap Connect on your #PRS_ORG#. Open #PRS_ORG# on your computer. Note: If you're not signed in to your #PRS_ORG# account, click Sign In at the top of the screen and sign in. Click the  Sync icon at the top of the screen. Your #PRS_ORG# will sync and update with the latest books. Click the Eject button at the top of the screen to disconnect your #PRS_ORG# from your computer.",2,0,1,1,1,1,4
"<speaker1>Sie müssten es mit der #PRS_ORG# App aktualisieren, Sie müssten dies mit den folgenden Schritten tun Bevor Sie anfangen: Laden Sie #PRS_ORG# unter #URL#. Stellen Sie sicher, dass Sie eine Internetverbindung haben. Schalten Sie Ihren #PRS_ORG# ein. Schließen Sie Ihren #PRS_ORG# mit einem Micro-USB-Kabel an Ihren Computer an. Tippen Sie auf Ihrem #PRS_ORG# auf verbinden. Öffnen Sie #PRS_ORG# auf Ihrem Computer. Hinweis: Wenn Sie nicht in Ihrem #PRS_ORG#-Konto angemeldet sind, klicken Sie oben auf dem Bildschirm und melden Sie sich an. Klicken Sie oben auf dem Bildschirm auf das Synchronisierungssymbol. Ihr #PRS_ORG# wird synchronisiert und mit den neuesten Büchern aktualisiert. Klicken Sie oben auf dem Bildschirm auf die Schaltfläche Auswerfen, um den #PRS_ORG# von Ihrem Computer zu trennen.","<speaker1>You need to update it with the #PRS_ORG# App you need to do it with the following steps Before you start: Download #PRS_ORG# at #URL#. Make sure you have an internet connection. Turn on your #PRS_ORG#. Connect your #PRS_ORG# to your computer using a Micro USB cable. Tap Connect on your #PRS_ORG#. Open #PRS_ORG# on your computer. Note: If you're not signed in to your #PRS_ORG# account, click Sign In at the top of the screen and sign in. Click the  Sync icon at the top of the screen. Your #PRS_ORG# will sync and update with the latest books. Click the Eject button at the top of the screen to disconnect your #PRS_ORG# from your computer.",<speaker2>ausserdem ist die automatische synchronisation eingestellt und dann soll das Einkaufen wieder funktionieren ? Es ist wohl ein Problem mit der Zahlung - die Bücher sind alle da,"<speaker2>In addition, the automatic synchronization is set And then shopping should work again? It is probably a problem with payment - the books are all there",2,0,1,1,1,1,3
<speaker2>ausserdem ist die automatische synchronisation eingestellt und dann soll das Einkaufen wieder funktionieren ? Es ist wohl ein Problem mit der Zahlung - die Bücher sind alle da,"<speaker2>In addition, the automatic synchronization is set And then shopping should work again? It is probably a problem with payment - the books are all there","<speaker2>Ja, dann sollten Sie in der Lage sein, eBooks über Ihren #PRS_ORG# zu kaufen. Ich muss nur noch zwei Minuten warten, bis Sie es mir mitteilen könnten, wenn Sie mir noch weiterhelfen. Sind Sie noch da? Leider habe ich auch nach 2 Minuten keine Antwort erhalten und muss diese Interaktion aus Qualitätsgründen freigeben. Vielen Dank, dass Sie sich mit #PRS_ORG# in Verbindung gesetzt haben. Es war mir eine Freude, Ihnen zu helfen. Ich wünsche Ihnen noch einen schönen Tag.","<speaker2>Yes, then you should be able to purchase eBooks through your #PRS_ORG#. I just need to refresh this interaction every two minutes so if you could let me know if you're still with me that'd be great. Are you still with me? Sadly I have not received a response after 2 minutes and I will need to release this interaction due to quality purposes. Thank you for contacting #PRS_ORG# it was my pleasure to assist you, I hope you have an excellent day.",2,0,1,1,1,1,4
"<speaker1>Ja, dann sollten Sie in der Lage sein, eBooks über Ihren #PRS_ORG# zu kaufen. Ich muss nur noch zwei Minuten warten, bis Sie es mir mitteilen könnten, wenn Sie mir noch weiterhelfen. Sind Sie noch da? Leider habe ich auch nach 2 Minuten keine Antwort erhalten und muss diese Interaktion aus Qualitätsgründen freigeben. Vielen Dank, dass Sie sich mit #PRS_ORG# in Verbindung gesetzt haben. Es war mir eine Freude, Ihnen zu helfen. Ich wünsche Ihnen noch einen schönen Tag.","<speaker1>Yes, then you should be able to purchase eBooks through your #PRS_ORG#. I just need to refresh this interaction every two minutes so if you could let me know if you're still with me that'd be great. Are you still with me? Sadly I have not received a response after 2 minutes and I will need to release this interaction due to quality purposes. Thank you for contacting #PRS_ORG# it was my pleasure to assist you, I hope you have an excellent day.",<speaker2>funktioniert nicht,<speaker2>Does not work,2,0,1,1,1,1,2
<speaker2>funktioniert nicht,<speaker2>Does not work,"<speaker2>Ich kann sehen, dass Sie sich bereits mit einem anderen Agenten unterhalten haben. Möchten Sie, dass ich prüfe, ob er verfügbar ist? Ich kann Ihnen auch weiterhin behilflich sein, wenn Sie es vorziehen.","<speaker2>I can see that you were already chatting with another agent, would you like me to check if they’re available? I can also continue assisting you if you would prefer.",2,1,1,1,1,1,4
"<speaker1>Ich kann sehen, dass Sie sich bereits mit einem anderen Agenten unterhalten haben. Möchten Sie, dass ich prüfe, ob er verfügbar ist? Ich kann Ihnen auch weiterhin behilflich sein, wenn Sie es vorziehen.","<speaker1>I can see that you were already chatting with another agent, would you like me to check if they’re available? I can also continue assisting you if you would prefer.",<speaker2>funktioniert nicht - siehe oben warum nicht - sehen Sie die Eingangsfrage und die Anweisung ? Hat nicht funktioniert - es kommt immer noch die Uups Meldung wenn wir über den #PRS_ORG# kaufen möchten,<speaker2>Does not work - see above Why not - do you see the input question and the instruction? Did not work - it still comes the Uups message if we want to buy via the #PRS_ORG#,1,0,1,1,1,1,2
<speaker2>funktioniert nicht - siehe oben warum nicht - sehen Sie die Eingangsfrage und die Anweisung ? Hat nicht funktioniert - es kommt immer noch die Uups Meldung wenn wir über den #PRS_ORG# kaufen möchten,<speaker2>Does not work - see above Why not - do you see the input question and the instruction? Did not work - it still comes the Uups message if we want to buy via the #PRS_ORG#,"<speaker2>Gerne helfe ich Ihnen bei Ihrem Anliegen, erlauben Sie mir einen Moment, Ihre vorherige Interaktion zu lesen, um Ihren Fall besser zu verstehen.","<speaker2>I will be more than happy to assist you with your concern,  allow me a moment to read your previous interaction to understand your case better.",2,1,1,1,1,1,4
"<speaker1>Gerne helfe ich Ihnen bei Ihrem Anliegen, erlauben Sie mir einen Moment, Ihre vorherige Interaktion zu lesen, um Ihren Fall besser zu verstehen.","<speaker1>I will be more than happy to assist you with your concern,  allow me a moment to read your previous interaction to understand your case better.",<speaker2>klar,<speaker2>Clear,2,0,1,1,1,1,4
<speaker2>klar,<speaker2>Clear,<speaker2>Vielen Dank für das Warten. Das Problem wird also nach der Verwendung der Desktop-App noch immer nicht behoben sein?,"<speaker2>Thank you for holding, so the issue is still not resolve after using the desktop app correct?",2,0,1,1,1,1,4
<speaker1>Vielen Dank für das Warten. Das Problem wird also nach der Verwendung der Desktop-App noch immer nicht behoben sein?,"<speaker1>Thank you for holding, so the issue is still not resolve after using the desktop app correct?",<speaker2>nein - wir können immer noch nicht über den #PRS_ORG# bezahlen Habt ihr da vielleicht ein Problem und es liegt garnicht am#PRS_ORG#? Die Daten sind doch gleich,<speaker2>No - we can still not pay through the #PRS_ORG# Maybe you have a problem there and it's not up to the #PRS_ORG#? The data is the same,1,0,1,1,1,1,2
<speaker2>nein - wir können immer noch nicht über den #PRS_ORG# bezahlen Habt ihr da vielleicht ein Problem und es liegt garnicht am#PRS_ORG#? Die Daten sind doch gleich,<speaker2>No - we can still not pay through the #PRS_ORG# Maybe you have a problem there and it's not up to the #PRS_ORG#? The data is the same,"<speaker2>Nun, das Gerät wird zwar nicht mehr unterstützt, es besteht jedoch die Möglichkeit, dass das letzte Update nicht mehr für Einkäufe über das eredear funktioniert. Mein Vorschlag ist daher, die Desktop-App zu verwenden, um die Bücher nach dem Kauf über die Website von Ihrem Konto zu übertragen.","<speaker2>Well the device it is true that is no longer supported, however there could be a chance that the last update doesn't work anymore for making purchases through the eredear So my suggestion is to use the desktop app in order to transfer the books from your account after purchasing through the web site",0,0,1,1,1,1,3
"<speaker1>Nun, das Gerät wird zwar nicht mehr unterstützt, es besteht jedoch die Möglichkeit, dass das letzte Update nicht mehr für Einkäufe über das eredear funktioniert. Mein Vorschlag ist daher, die Desktop-App zu verwenden, um die Bücher nach dem Kauf über die Website von Ihrem Konto zu übertragen.","<speaker1>Well the device it is true that is no longer supported, however there could be a chance that the last update doesn't work anymore for making purchases through the eredear So my suggestion is to use the desktop app in order to transfer the books from your account after purchasing through the web site","<speaker2>die Meldung sagt nur, dass ein Problem aufgetreten ist und wir es süäter nochmal probieren sollen - aber schon länger",<speaker2>The message only says that a problem has occurred and we should try it again more sweet - but for a long time now,0,0,1,1,1,1,2
"<speaker2>die Meldung sagt nur, dass ein Problem aufgetreten ist und wir es süäter nochmal probieren sollen - aber schon länger",<speaker2>The message only says that a problem has occurred and we should try it again more sweet - but for a long time now,"<speaker2>Ich sehe, dann können wir in diesem Fall versuchen, die Rechnungsinformationen erneut in Ihr Konto einzugeben und den Kauf auf dem #PRS_ORG# zu tätigen, um festzustellen, ob das Problem dadurch behoben wird.","<speaker2>I see, then on this case we can try to re enter the billing information on your account and try to make the purchase on the #PRS_ORG# to see if that fix the issue",2,0,1,1,1,1,3
"<speaker1>Ich sehe, dann können wir in diesem Fall versuchen, die Rechnungsinformationen erneut in Ihr Konto einzugeben und den Kauf auf dem #PRS_ORG# zu tätigen, um festzustellen, ob das Problem dadurch behoben wird.","<speaker1>I see, then on this case we can try to re enter the billing information on your account and try to make the purchase on the #PRS_ORG# to see if that fix the issue",<speaker2>auf dem Konto über den #PRS_ORG# ? Über die Website funktioniert es ja - also stimmen die Daten,<speaker2>In the account about the r#PRS_ORG#? About the website it works yes - so the data is correct,2,0,1,1,1,1,3
<speaker2>auf dem Konto über den #PRS_ORG# ? Über die Website funktioniert es ja - also stimmen die Daten,<speaker2>In the account about the r#PRS_ORG#? About the website it works yes - so the data is correct,"<speaker2>Es wird auf Ihrem Konto Informationen sein, damit diese Schritte nur angezeigt werden können, wenn die Rechnungsinformationen erneut eingeben können.","<speaker2>It will be on your account eh information, so this steps is only to see if after re entering the billing information can work",1,0,1,1,1,1,3
"<speaker1>Es wird auf Ihrem Konto Informationen sein, damit diese Schritte nur angezeigt werden können, wenn die Rechnungsinformationen erneut eingeben können.","<speaker1>It will be on your account eh information, so this steps is only to see if after re entering the billing information can work",<speaker2>na gut - versuchen wir das - wird wohl nichts bringen - ihr solltet die angezeigten Infos überarbeiten. So geht man von einem Fehler in Eurem Rechenzentrum aus,<speaker2>Well - let's try this - will not bring anything - you should revise the displayed information. How to start from a bug in your data center,2,0,1,1,1,1,1
"<speaker2>Bei kauf abschließen geehts nur bis zu Captscha, auch wenn alle Bilder mehrmal richtig geklickt sind, wird der kauf nicht abgeschloßen. Was ist zu tun? #EMAIL# Die #PRS_ORG#","<speaker2>If you close the purchase only up to #PRS_ORG#, even if all the images have been clicked correctly several times, the purchase will not be shut off. What to do? #EMAIL# The #PRS_ORG#",<speaker2>Vielen Dank für die Informationen. Ich helfe Ihnen sehr gerne weiter.,<speaker2>Thank you for the information. I will be more than happy to assist you.,2,0,1,1,1,1,5
<speaker1>Vielen Dank für die Informationen. Ich helfe Ihnen sehr gerne weiter.,<speaker1>Thank you for the information. I will be more than happy to assist you.,<speaker2>Danke,<speaker2>Thank you,2,1,1,1,1,1,5
<speaker2>Danke,<speaker2>Thank you,<speaker2>Ich dies auf der Website,<speaker2>I this on the website,2,0,1,1,1,1,4
<speaker1>Ich dies auf der Website,<speaker1>I this on the website,<speaker2>Was bitte?,<speaker2>What please?,0,0,1,0,1,1,2
<speaker2>Was bitte?,<speaker2>What please?,<speaker2>Haben Sie das Problem auf der Website,<speaker2>are you having the issue on the website,2,0,1,1,1,1,4
<speaker1>Haben Sie das Problem auf der Website,<speaker1>are you having the issue on the website,<speaker2>Ja ich möchte den Kauf abschießen und bezahlen.,<speaker2>Yes I want to shoot off the purchase and pay.,1,0,1,1,1,1,4
<speaker2>Ja ich möchte den Kauf abschießen und bezahlen.,<speaker2>Yes I want to shoot off the purchase and pay.,<speaker2>Können Sie einen anderen Browser ausprobieren,<speaker2>can you try a different browser,2,0,1,1,1,1,4
<speaker1>Können Sie einen anderen Browser ausprobieren,<speaker1>can you try a different browser,"<speaker2>Kann es damit zusammen hängen, das ich meine Kredit Karten informationen erneuert habe, ich habe das neue ablaufdatum der kredit karte eingegeben, mit der alten Kredit karte hat es immer gut geklapt.","<speaker2>May it be related to that I have renewed my credit card information, I have entered the new expiration date of the credit card, with the old credit card it has always clapped well.",2,0,1,1,1,1,4
"<speaker2>Kann es damit zusammen hängen, das ich meine Kredit Karten informationen erneuert habe, ich habe das neue ablaufdatum der kredit karte eingegeben, mit der alten Kredit karte hat es immer gut geklapt.","<speaker2>May it be related to that I have renewed my credit card information, I have entered the new expiration date of the credit card, with the old credit card it has always clapped well.","<speaker2>Oh, in Ordnung müssen Sie die Nummer ändern, auch wenn die Kartennummer nicht geändert wurde. Um Ihre Zahlungsinformationen zu aktualisieren, befolgen Sie bitte die folgenden Schritte: 1 Gehen Sie auf: #URL# 2 Melden Sie sich bei Ihrem #PRS_ORG#-Konto an. 3 Klicken Sie auf „Mein Konto“ und wählen Sie im Menü „Kontoeinstellungen“. 4 Wählen Sie die Registerkarte Zahlungsinformationen. 5 Wählen Sie unter „Zahlungsinformationen“ den Kreditkartentyp aus und geben Sie Ihre Kartennummer, den Sicherheitscode (CVV), den Namen auf der Karte und das Ablaufdatum ein. 6 Klicken Sie auf Speichern.","<speaker2>oh ok you have to change the number even if the card number did not change To update your payment information please follow these steps: 1 Go to #URL#. 2 Log in to your #PRS_ORG# account. 3 Click on ""My Account"" and in the menu select ""Account Settings” 4 Select the “Payment Information” tab. 5 Under “Payment Information”, select the type of credit card and enter your card number, security code (CVV), name on the card, and expiration date. 6 Click ""Save”",2,0,1,1,1,1,4
