ctx_src,ctx_tgt,res_src,res_tgt,correctness,templated,engagement,understanding,sensibleness,politeness,iq
"<speaker1>Olá, #NAME#, como posso ajudar?","<speaker1>Hi #NAME#, how may I help?","<speaker2>sou o #NAME#, tenho uma academia em Porto Alegre e gostaria de mais informações sobre o serviço e possibilidade de ser um parceiro","<speaker2>I am #NAME#, I have a gym in Porto Alegre and I would like more information about the service and possibility of being a partner",2,0,1,1,1,1,5
"<speaker2>sou o #NAME#, tenho uma academia em Porto Alegre e gostaria de mais informações sobre o serviço e possibilidade de ser um parceiro","<speaker2>I am #NAME#, I have a gym in Porto Alegre and I would like more information about the service and possibility of being a partner","<speaker2>Isso é ótimo, #NAME#! Obrigado por dedicar um tempo para entrar em contato com isso! É tão bom saber que você está interessado em fazer parceria conosco. Para saber mais sobre como uma parceria funcionaria, visite o nosso Portal do Parceiro, #URL# Enquanto isso, quando estiver pronto para começar, clique no botão azul ""Listar a minha empresa"" no canto superior direito da página. Mais uma vez, obrigado pelo seu interesse e esperamos recebê-lo na comunidade #PRS_ORG# em breve.","<speaker2>That's lovely #NAME#! Thanks for taking the time to get in touch about this! It's so great to hear you're interested in partnering with us. To learn more about how a partnership would work, please visit our Partner Portal, #URL# Then, when you're ready to get started, click the blue 'List my business' button on the top right corner of the page. Thank you again for your interest and we hope to welcome you to the #PRS_ORG# community soon.",2,0,1,1,1,1,5
"<speaker1>Isso é ótimo, #NAME#! Obrigado por dedicar um tempo para entrar em contato com isso! É tão bom saber que você está interessado em fazer parceria conosco. Para saber mais sobre como uma parceria funcionaria, visite o nosso Portal do Parceiro, #URL# Enquanto isso, quando estiver pronto para começar, clique no botão azul ""Listar a minha empresa"" no canto superior direito da página. Mais uma vez, obrigado pelo seu interesse e esperamos recebê-lo na comunidade #PRS_ORG# em breve.","<speaker1>That's lovely #NAME#! Thanks for taking the time to get in touch about this! It's so great to hear you're interested in partnering with us. To learn more about how a partnership would work, please visit our Partner Portal, #URL# Then, when you're ready to get started, click the blue 'List my business' button on the top right corner of the page. Thank you again for your interest and we hope to welcome you to the #PRS_ORG# community soon.","<speaker2>ok, vou dar uma olhada e retorno qualquer dúvida","<speaker2>Ok, I will take a look and return any doubt",2,0,1,1,1,1,5
"<speaker2>ok, vou dar uma olhada e retorno qualquer dúvida","<speaker2>Ok, I will take a look and return any doubt","<speaker2>Não há de quê! Após preencher o formulário, os nossos associados de equipe entrarão em contato com você. Haveria mais alguma coisa com a qual eu possa lhe ajudar?","<speaker2>Most welcome. Once you fill out the form, our team members will contact you. Would there be anything else I can help you with?",2,0,1,1,1,1,5
"<speaker1>Não há de quê! Após preencher o formulário, os nossos associados de equipe entrarão em contato com você. Haveria mais alguma coisa com a qual eu possa lhe ajudar?","<speaker1>Most welcome. Once you fill out the form, our team members will contact you. Would there be anything else I can help you with?",<speaker2>não tem essa pagina em portugues?,<speaker2>Don't have this page in Portuguese?,2,0,1,1,1,1,5
<speaker2>não tem essa pagina em portugues?,<speaker2>Don't have this page in Portuguese?,"<speaker2>Um momento por favor. Por favor, tente esta página. #URL#",<speaker2>Just a moment please. Please do try this page. #URL#,2,0,1,1,1,1,5
"<speaker1>Um momento por favor. Por favor, tente esta página. #URL#",<speaker1>Just a moment please. Please do try this page. #URL#,<speaker2>TKS,<speaker2>Tks,0,0,1,1,1,1,5
<speaker2>TKS,<speaker2>Tks,"<speaker2>Posso lhe ajudar com mais alguma coisa hoje, #NAME#?","<speaker2>Can I assist you with anything else today, #NAME#?",2,1,1,1,1,1,5
"<speaker1>Posso lhe ajudar com mais alguma coisa hoje, #NAME#?","<speaker1>Can I assist you with anything else today, #NAME#?","<speaker2>não, obrigado","<speaker2>No, thank you",2,0,1,1,1,1,5
"<speaker2>não, obrigado","<speaker2>No, thank you","<speaker2>Tenha um ótimo dia, então, e obrigado por nos contatar aqui no #PRS_ORG#.",<speaker2>Have a lovely day then and thank you for reaching us here on #PRS_ORG#.,2,1,1,1,1,1,5
<speaker2>Gostaria de cancelar,<speaker2>I would like to cancel,"<speaker2>Olá, #NAME#, que bom encontrá-la aqui no chat! Lamento muito saber que você está interessada em cancelar sua assinatura. Para confirmar seu cancelamento de conta, siga este link: #URL# e complete as solicitações. Após a conclusão, você receberá uma confirmação de cancelamento de conta por e-mail. Me avise se você tiver algum problema! Só quero ter certeza de que ainda estamos conectados, você ainda está comigo?","<speaker2>Hi #NAME#, nice meeting you here on chat! I'm so sorry to hear you're interested in cancelling your membership. To confirm your account cancellation, please follow this link: #URL# and complete the prompts. Upon completion, you will receive an emailed account cancellation confirmation. Let me know if you have any trouble! Just want to make sure that we are still connected, are you still with me?",2,1,1,1,1,1,5
"<speaker1>Olá, #NAME#, que bom encontrá-la aqui no chat! Lamento muito saber que você está interessada em cancelar sua assinatura. Para confirmar seu cancelamento de conta, siga este link: #URL# e complete as solicitações. Após a conclusão, você receberá uma confirmação de cancelamento de conta por e-mail. Me avise se você tiver algum problema! Só quero ter certeza de que ainda estamos conectados, você ainda está comigo?","<speaker1>Hi #NAME#, nice meeting you here on chat! I'm so sorry to hear you're interested in cancelling your membership. To confirm your account cancellation, please follow this link: #URL# and complete the prompts. Upon completion, you will receive an emailed account cancellation confirmation. Let me know if you have any trouble! Just want to make sure that we are still connected, are you still with me?",<speaker2>Só confirme se deu certo o cancelamento por favor,<speaker2>Just confirm if the cancellation was right please,2,0,0,1,1,1,4
<speaker2>Só confirme se deu certo o cancelamento por favor,<speaker2>Just confirm if the cancellation was right please,"<speaker2>Verificando isso agora para você. Bem-vinda de volta! Não se preocupe, está tudo certo. Posso confirmar que sua assinatura está configurada para cancelar no final do seu ciclo de faturamento atual. Você receberá um email de confirmação do cancelamento de conta em breve e não receberá outra cobrança de assinatura mensal. Seu último dia de aula é até 28 de janeiro. Até 29 de janeiro, a conta será totalmente cancelada. Você foi muito bem! Posso ajudar com mais alguma coisa?","<speaker2>Checking this now for you. Welcome back! No worries, you're all set. I can confirm that your membership is set to cancel at the end of your current billing cycle. You'll receive an emailed account cancellation confirmation shortly, and you will not incur another monthly membership charge. Your last day to take class is until January 28. By January 29, the account will be fully cancelled. You did great! Is there anything else I can help with?",2,0,1,1,1,1,5
"<speaker1>Verificando isso agora para você. Bem-vinda de volta! Não se preocupe, está tudo certo. Posso confirmar que sua assinatura está configurada para cancelar no final do seu ciclo de faturamento atual. Você receberá um email de confirmação do cancelamento de conta em breve e não receberá outra cobrança de assinatura mensal. Seu último dia de aula é até 28 de janeiro. Até 29 de janeiro, a conta será totalmente cancelada. Você foi muito bem! Posso ajudar com mais alguma coisa?","<speaker1>Checking this now for you. Welcome back! No worries, you're all set. I can confirm that your membership is set to cancel at the end of your current billing cycle. You'll receive an emailed account cancellation confirmation shortly, and you will not incur another monthly membership charge. Your last day to take class is until January 28. By January 29, the account will be fully cancelled. You did great! Is there anything else I can help with?",<speaker2>Não,<speaker2>No.,2,0,1,1,1,0,5
<speaker2>Não,<speaker2>No.,"<speaker2>Cuide-se! Se você tiver mais alguma dúvida, entre em contato conosco aqui: #URL# Tenha um bom dia!","<speaker2>Keep safe! If you have any more questions, please feel free to contact us here: #URL# Have a nice day!",2,1,1,1,1,1,5
"<speaker2>Olá, percebi que estou sendo cobrado no meu cartão de credito. Nunca usei, gostaria de cancelar e de ser reembolsado pelos meses que fui cobrado indevidamente.","<speaker2>Hello. I realized that I am being charged on my credit card. I never used, I would like to cancel and be refunded for the months I was charged improperly.","<speaker2>Oi, #NAME#,",<speaker2>Hi #NAME#!,2,1,1,1,1,1,5
"<speaker1>Oi, #NAME#,",<speaker1>Hi #NAME#!,<speaker2>oi quero que cancele imediatamente as cobranças em meu cartão de credito quero ser reembolsado pelos meses que fui cobrado indevidamente vou processa-los,<speaker2>Oi I want you to immediately cancel the charges on my credit card I want to be reimbursed for the months I was wrongly charged I will process them,1,0,1,1,1,0,2
<speaker2>oi quero que cancele imediatamente as cobranças em meu cartão de credito quero ser reembolsado pelos meses que fui cobrado indevidamente vou processa-los,<speaker2>Oi I want you to immediately cancel the charges on my credit card I want to be reimbursed for the months I was wrongly charged I will process them,"<speaker2>Parece que não recebemos uma solicitação de cancelamento de conta até hoje, é por isso que a assinatura foi renovada para um plano mensal de assinatura com preços completos em 5 de fevereiro de #NUMBER#, de acordo com os termos da sua oferta promocional. O #PRS_ORG# é um serviço de assinatura que é renova automaticamente a cada mês, e é por isso que o seu método de pagamento no arquivo foi cobrado. Embora não possa cancelar a sua conta retroativamente, o que posso fazer é aplicar um crédito monetário à sua assinatura, na quantidade de R$567 pelos seus 3 meses de assinatura não utilizados. Esse crédito monetário será automaticamente aplicado à sua próxima taxa mensal de assinatura, em 26 de janeiro, e continuará a cobrir as cobranças mensais da assinatura subsequentes, até que seja usado na íntegra.","<speaker2>It looks like we did not receive an account cancellation request prior to today that is why the membership renewed onto a full-priced monthly membership plan last February 5,#NUMBER#, per the terms of your promotional offer. #PRS_ORG# is a subscription service that auto-renews each month, which is why your payment method on file was charged. While I’m unable to retroactively cancel your account, what I can do is apply a monetary credit to your membership in the amount of R$567 for your 3 unused months of membership. This monetary credit will automatically apply towards your next monthly membership charge on January 26, and will continue to cover subsequent monthly membership charges until it is used in full.",2,1,1,1,1,1,4
"<speaker1>Parece que não recebemos uma solicitação de cancelamento de conta até hoje, é por isso que a assinatura foi renovada para um plano mensal de assinatura com preços completos em 5 de fevereiro de #NUMBER#, de acordo com os termos da sua oferta promocional. O #PRS_ORG# é um serviço de assinatura que é renova automaticamente a cada mês, e é por isso que o seu método de pagamento no arquivo foi cobrado. Embora não possa cancelar a sua conta retroativamente, o que posso fazer é aplicar um crédito monetário à sua assinatura, na quantidade de R$567 pelos seus 3 meses de assinatura não utilizados. Esse crédito monetário será automaticamente aplicado à sua próxima taxa mensal de assinatura, em 26 de janeiro, e continuará a cobrir as cobranças mensais da assinatura subsequentes, até que seja usado na íntegra.","<speaker1>It looks like we did not receive an account cancellation request prior to today that is why the membership renewed onto a full-priced monthly membership plan last February 5,#NUMBER#, per the terms of your promotional offer. #PRS_ORG# is a subscription service that auto-renews each month, which is why your payment method on file was charged. While I’m unable to retroactively cancel your account, what I can do is apply a monetary credit to your membership in the amount of R$567 for your 3 unused months of membership. This monetary credit will automatically apply towards your next monthly membership charge on January 26, and will continue to cover subsequent monthly membership charges until it is used in full.","<speaker2>não. eu baixei o app, não usei e cancelei voces cobraram indevidamente sem minha autorização","<speaker2>No. I downloaded the app, did not use and cancelei You have wrongly charged Without my authorization",1,0,1,1,1,0,2
"<speaker2>não. eu baixei o app, não usei e cancelei voces cobraram indevidamente sem minha autorização","<speaker2>No. I downloaded the app, did not use and cancelei You have wrongly charged Without my authorization","<speaker2>Lamentamos pelo inconveniente. Como exceção, dadas as circunstâncias, reembolsei a sua taxa de assinatura mais recente, e cancelei a sua assinatura imediatamente. O reembolso estará disponível em 5 a 7 dias, dependendo do seu banco, e não haverá mais cobranças. Enquanto isso, você pode visualizar a cobrança reembolsada na página de faturamento, nas suas Configurações da conta. Se tiver outra dúvida ou se precisar de ajuda, é só avisar!","<speaker2>We apologize for the frustration here. As an exception given the circumstances, I refunded your most recent membership charge, and I cancelled your membership immediately. You can expect this refund to arrive in 5-7 days depending on your bank/carrier, and you won't be charged again moving forward. In the meantime, you can view the refunded charge on the billing page in your Account Settings. Please let me know if you have any other questions or if there is anything else that I can help with.",2,1,1,1,1,1,4
"<speaker1>Lamentamos pelo inconveniente. Como exceção, dadas as circunstâncias, reembolsei a sua taxa de assinatura mais recente, e cancelei a sua assinatura imediatamente. O reembolso estará disponível em 5 a 7 dias, dependendo do seu banco, e não haverá mais cobranças. Enquanto isso, você pode visualizar a cobrança reembolsada na página de faturamento, nas suas Configurações da conta. Se tiver outra dúvida ou se precisar de ajuda, é só avisar!","<speaker1>We apologize for the frustration here. As an exception given the circumstances, I refunded your most recent membership charge, and I cancelled your membership immediately. You can expect this refund to arrive in 5-7 days depending on your bank/carrier, and you won't be charged again moving forward. In the meantime, you can view the refunded charge on the billing page in your Account Settings. Please let me know if you have any other questions or if there is anything else that I can help with.","<speaker2>não quero creditos quero que parem de cobrar e quero que devolvam o dinheiro foi cobrado indevidamente nem o app eu tinha mais camcelei minha conta antes menso de usar nunca usei nenhuma aula estou insatisfeito, quero cancelar e quero de volta o dinheiro que me cobraram indevidamente.","<speaker2>I don't want credit I want you to stop charging And I want them to return the money Was charged improperly Not even the app I had more Camcelei my account before I beg to use I have never used any classes I am dissatisfied, I want to cancel and I want back the money that has wrongly charged me.",0,0,1,1,1,0,2
"<speaker2>não quero creditos quero que parem de cobrar e quero que devolvam o dinheiro foi cobrado indevidamente nem o app eu tinha mais camcelei minha conta antes menso de usar nunca usei nenhuma aula estou insatisfeito, quero cancelar e quero de volta o dinheiro que me cobraram indevidamente.","<speaker2>I don't want credit I want you to stop charging And I want them to return the money Was charged improperly Not even the app I had more Camcelei my account before I beg to use I have never used any classes I am dissatisfied, I want to cancel and I want back the money that has wrongly charged me.","<speaker2>Eu entendo perfeitamente Acabei de lhe dar uma opção, mas não se preocupe, porque já cancelei a sua conta, e reembolsei todas as cobranças. Parece bem?",<speaker2>I perfectly understand. I just gave you an option but nothing to worry because I already cancelled your account and refund all the charges. Sounds great?,2,0,1,1,1,1,4
"<speaker1>Eu entendo perfeitamente Acabei de lhe dar uma opção, mas não se preocupe, porque já cancelei a sua conta, e reembolsei todas as cobranças. Parece bem?",<speaker1>I perfectly understand. I just gave you an option but nothing to worry because I already cancelled your account and refund all the charges. Sounds great?,<speaker2>sim. obrigado,<speaker2>Yes. Thank you,2,0,1,1,1,1,4
<speaker2>sim. obrigado,<speaker2>Yes. Thank you,"<speaker2>Por favor, aguarde o reembolso dentro de uma semana. Tudo bem! :) Posso ajudar com mais alguma coisa?",<speaker2>Please expect the refund within a week. Alright? :) Is there anything else I can help with?,2,0,1,1,1,1,4
"<speaker1>Por favor, aguarde o reembolso dentro de uma semana. Tudo bem! :) Posso ajudar com mais alguma coisa?",<speaker1>Please expect the refund within a week. Alright? :) Is there anything else I can help with?,"<speaker2>com quem estou falando? #NAME# alem dos prints dessa conversa, gostaria de registrar o combinado por email.","<speaker2>Who am I talking to? #NAME# In addition to the prints of this conversation, I would like to register the combined by email.",1,0,1,1,1,0,4
"<speaker2>com quem estou falando? #NAME# alem dos prints dessa conversa, gostaria de registrar o combinado por email.","<speaker2>Who am I talking to? #NAME# In addition to the prints of this conversation, I would like to register the combined by email.","<speaker2>Portanto, você deseja uma cópia dessa conversa de bate-papo para o reembolso, ou deseja que eu envie os recibos de reembolso também no caso de precisar mostrá-los ao seu banco?",<speaker2>So you want a copy of this chat conversation for the refund or do you want me to send you the refund receipts as well just in case you need to show it to your bank?,2,0,1,1,1,1,4
"<speaker1>Portanto, você deseja uma cópia dessa conversa de bate-papo para o reembolso, ou deseja que eu envie os recibos de reembolso também no caso de precisar mostrá-los ao seu banco?",<speaker1>So you want a copy of this chat conversation for the refund or do you want me to send you the refund receipts as well just in case you need to show it to your bank?,"<speaker2>uma semana, certo? dia 1 de Fevereiro de #NUMBER# voces farão o reembolso, correto? a copia eu já tenho. quero um email seu dizendo o que foi combinado aqui. #EMAIL# dizendo que cancelou e que vai reembolsar","<speaker2>One week, right? On February 1, #NUMBER# you will make the refund, correct? The copy I already have. I want your email saying what was combined here. #EMAIL# Saying that canceled and that will reimburse",1,0,1,1,1,0,4
"<speaker2>uma semana, certo? dia 1 de Fevereiro de #NUMBER# voces farão o reembolso, correto? a copia eu já tenho. quero um email seu dizendo o que foi combinado aqui. #EMAIL# dizendo que cancelou e que vai reembolsar","<speaker2>One week, right? On February 1, #NUMBER# you will make the refund, correct? The copy I already have. I want your email saying what was combined here. #EMAIL# Saying that canceled and that will reimburse","<speaker2>O reembolso já foi processado, mas levará 5 a 7 dias úteis antes de refletir na sua conta bancária.",<speaker2>The refund is already processed but it will take 5-7 business days before it reflect in your bank account.,2,1,1,1,1,1,4
"<speaker1>O reembolso já foi processado, mas levará 5 a 7 dias úteis antes de refletir na sua conta bancária.",<speaker1>The refund is already processed but it will take 5-7 business days before it reflect in your bank account.,<speaker2>vocês tem minha conta?,<speaker2>Do you have my account?,2,0,1,1,1,1,4
<speaker2>vocês tem minha conta?,<speaker2>Do you have my account?,"<speaker2>Depois que esse bate-papo terminar, a transcrição do bate-papo será enviada para o seu e-mail, comprovando que já cancelei a conta com #EMAIL# e reembolsamos as cobranças. Também enviei os recibos de reembolso.","<speaker2>Once this chat is over, the chat transcrip will be sent to your email being a proof that I already cancelled the account under #EMAIL# and refund the charges. I also sent the refund receipts.",2,0,1,1,1,1,4
"<speaker1>Depois que esse bate-papo terminar, a transcrição do bate-papo será enviada para o seu e-mail, comprovando que já cancelei a conta com #EMAIL# e reembolsamos as cobranças. Também enviei os recibos de reembolso.","<speaker1>Once this chat is over, the chat transcrip will be sent to your email being a proof that I already cancelled the account under #EMAIL# and refund the charges. I also sent the refund receipts.","<speaker2>ok, muito obrigado!","<speaker2>Ok, thank you so much!",2,0,1,1,1,1,4
"<speaker2>ok, muito obrigado!","<speaker2>Ok, thank you so much!",<speaker2>De nada! Desculpe novamente pela frustração anterior. :) Posso ajudar com mais alguma coisa?,<speaker2>You are most welcome! Sorry again for the frustration earlier. :) Is there anything else I can help with?,2,0,1,1,1,1,5
<speaker1>De nada! Desculpe novamente pela frustração anterior. :) Posso ajudar com mais alguma coisa?,<speaker1>You are most welcome! Sorry again for the frustration earlier. :) Is there anything else I can help with?,"<speaker2>tudo bem! não ajuda em mais nada, vou guardar o email e os recibos. obrigado","<speaker2>All right! It doesn't help in anything else, I'll save the email and receipts. Thank you",2,0,1,1,1,1,5
"<speaker2>tudo bem! não ajuda em mais nada, vou guardar o email e os recibos. obrigado","<speaker2>All right! It doesn't help in anything else, I'll save the email and receipts. Thank you","<speaker2>Se você tiver mais alguma dúvida, entre em contato conosco aqui: #URL# Tenha um bom dia!","<speaker2>If you have any more questions, please feel free to contact us here: #URL# Have a nice day!",2,1,1,1,1,1,5
"<speaker1>Se você tiver mais alguma dúvida, entre em contato conosco aqui: #URL# Tenha um bom dia!","<speaker1>If you have any more questions, please feel free to contact us here: #URL# Have a nice day!",<speaker2>bom dia para você tambem!,<speaker2>Good morning for you too!,1,0,1,1,1,1,5
<speaker2>bom dia para você tambem!,<speaker2>Good morning for you too!,<speaker2>Tchau! :),<speaker2>Bye! :),2,0,1,1,1,1,5
"<speaker2>Boa noite! Já iniciei dois outros chats, mas eles somem","<speaker2>Good evening. I've started two other chats, but they add up",<speaker2>O que posso fazer por você?,<speaker2>What can I do for you?,2,1,1,0,0,1,5
<speaker1>O que posso fazer por você?,<speaker1>What can I do for you?,<speaker2>Gostaria de receber de volta os créditos das aulas que não aconteceram,<speaker2>I would like to receive back the credits of classes that did not happen,2,0,1,1,1,1,5
<speaker2>Gostaria de receber de volta os créditos das aulas que não aconteceram,<speaker2>I would like to receive back the credits of classes that did not happen,<speaker2>Está bem A que aula você está se referindo?,<speaker2>OK! What class are you referring to?,2,0,1,1,1,1,5
<speaker1>Está bem A que aula você está se referindo?,<speaker1>OK! What class are you referring to?,"<speaker2>Uma aula de alongamento no sábado na academia #PRS_ORG#, e uma aula de astanga na #PRS_ORG#","<speaker2>An elongation class on Saturday at the #PRS_ORG# academy, and an astanga class at #PRS_ORG#",2,0,1,1,1,1,5
"<speaker2>Uma aula de alongamento no sábado na academia #PRS_ORG#, e uma aula de astanga na #PRS_ORG#","<speaker2>An elongation class on Saturday at the #PRS_ORG# academy, and an astanga class at #PRS_ORG#",<speaker2>Ambas as aulas eram no Sábado?,<speaker2>Both classes were on Saturday?,2,0,1,1,1,1,4
<speaker1>Ambas as aulas eram no Sábado?,<speaker1>Both classes were on Saturday?,<speaker2>Nao A aula de alongamento foi no dia 22 desse mês E a de Astanga na #PRS_ORG# no dia 5 de outubro Nenhuma aconteceu,<speaker2>No The stretching class was on the 22nd of this month And that of Astanga in #PRS_ORG# on October 5 None happened,1,0,1,1,1,1,5
<speaker2>Nao A aula de alongamento foi no dia 22 desse mês E a de Astanga na #PRS_ORG# no dia 5 de outubro Nenhuma aconteceu,<speaker2>No The stretching class was on the 22nd of this month And that of Astanga in #PRS_ORG# on October 5 None happened,"<speaker2>Oh É em outubro. Um momento, por favor.",<speaker2>Oh. It's in October. One moment please.,2,0,1,1,1,1,5
"<speaker1>Oh É em outubro. Um momento, por favor.",<speaker1>Oh. It's in October. One moment please.,<speaker2>Ok :),<speaker2>OK.,2,0,1,1,1,1,5
<speaker2>Ok :),<speaker2>OK.,"<speaker2>Tudo bem Eu devolvi os créditos para você. No futuro, entre em contato conosco mais rápido se houver uma aula que não ocorra. Não consigo corrigir a reserva para a aula de outubro porque isso aconteceu há mais de 4 meses. No entanto, adicionamos 3 créditos por essa aula à sua conta.","<speaker2>Alright. I've returned the credits to you. In the future, please contact us more quickly if there is a class that does not happen. I am not able to correct the reservation for the October class because it happened more than 4 months ago. However, I've added 3 credit for that class to your account.",2,0,1,1,1,1,5
"<speaker1>Tudo bem Eu devolvi os créditos para você. No futuro, entre em contato conosco mais rápido se houver uma aula que não ocorra. Não consigo corrigir a reserva para a aula de outubro porque isso aconteceu há mais de 4 meses. No entanto, adicionamos 3 créditos por essa aula à sua conta.","<speaker1>Alright. I've returned the credits to you. In the future, please contact us more quickly if there is a class that does not happen. I am not able to correct the reservation for the October class because it happened more than 4 months ago. However, I've added 3 credit for that class to your account.",<speaker2>Tudo bem Avisarei!,<speaker2>All right I'll let you know!,2,0,1,1,1,1,5
<speaker2>Tudo bem Avisarei!,<speaker2>All right I'll let you know!,<speaker2>Obrigado! Me avisa se você tem mais alguma dúvida.,<speaker2>Thank you! Let me know if you have any other questions.,2,0,1,1,1,1,5
<speaker1>Obrigado! Me avisa se você tem mais alguma dúvida.,<speaker1>Thank you! Let me know if you have any other questions.,<speaker2>Obrigada!! Boa noite!,<speaker2>Thanks. Good evening.,2,0,1,1,1,1,5
<speaker2>Olá Gostaria de receber de volta os créditos das aulas que não aconteceram,<speaker2>Hello. I would like to receive back the credits of classes that did not happen,<speaker2>Obrigado por entrar em contato com o #PRS_ORG#! Espero que você esteja bem e seguro. Peço desculpas pela inconveniência. Deixe-me verificar isso para você. Aguarde enquanto acesso a sua conta. :),<speaker2>Thank you for reaching #PRS_ORG#! I hope you're doing great safe and sound. I apologize for the inconvenience. Let me check on that for you. Please hold while I pull up your account. :),2,0,1,1,1,1,5
<speaker1>Obrigado por entrar em contato com o #PRS_ORG#! Espero que você esteja bem e seguro. Peço desculpas pela inconveniência. Deixe-me verificar isso para você. Aguarde enquanto acesso a sua conta. :),<speaker1>Thank you for reaching #PRS_ORG#! I hope you're doing great safe and sound. I apologize for the inconvenience. Let me check on that for you. Please hold while I pull up your account. :),<speaker2>Ok :),<speaker2>OK.,2,0,1,1,1,1,5
<speaker2>Ok :),<speaker2>OK.,"<speaker2>Obrigado por esperar pacientemente. Posso saber a aula a que você está se referindo, por favor?",<speaker2>Thank you for patiently waiting! May i know the class you're referring to please,2,0,1,1,1,1,2
"<speaker2>Olá, estou com problemas no gerenciamento dos meus créditos","<speaker2>Hello, I'm having problems managing my credits","<speaker2>Olá, #NAME#!",<speaker2>Hi #NAME#!,2,1,1,1,0,1,5
"<speaker1>Olá, #NAME#!",<speaker1>Hi #NAME#!,"<speaker2>Consta que os 24 creditos que tenho hoje vão expirar amanhã, e não consigo agendar uma aula para sabado que vem com estes creditos. Porém, só estou mantendo minha assinatura ativa com vocês, na pandemia com tudo fechado, pois recebi um email falando que os créditos não expirariam mais nas trocas de ciclo.","<speaker2>It is said that the 24 credits I have today will expire tomorrow, and I can't schedule a class to know that comes with these credits. However, I am only keeping my signature active with you, in the pandemic with everything closed, because I received an email saying that credits would no longer expire in cycle exchanges.",0,0,1,1,0,1,5
"<speaker2>Consta que os 24 creditos que tenho hoje vão expirar amanhã, e não consigo agendar uma aula para sabado que vem com estes creditos. Porém, só estou mantendo minha assinatura ativa com vocês, na pandemia com tudo fechado, pois recebi um email falando que os créditos não expirariam mais nas trocas de ciclo.","<speaker2>It is said that the 24 credits I have today will expire tomorrow, and I can't schedule a class to know that comes with these credits. However, I am only keeping my signature active with you, in the pandemic with everything closed, because I received an email saying that credits would no longer expire in cycle exchanges.","<speaker2>Lamento saber disso, você está ficando sem tempo para usar seus créditos, deixe-me verificar aqui. Um momento, por favor.","<speaker2>I'm sorry to hear that, you're running out of time using your credits, allow me to further check here. One moment please.",1,0,1,1,1,1,5
"<speaker1>Lamento saber disso, você está ficando sem tempo para usar seus créditos, deixe-me verificar aqui. Um momento, por favor.","<speaker1>I'm sorry to hear that, you're running out of time using your credits, allow me to further check here. One moment please.",<speaker2>Ok,<speaker2>OK.,2,0,1,1,1,1,5
<speaker2>Ok,<speaker2>OK.,"<speaker2>Obrigado! Parece que esta questão requer mais investigação e precisaremos fazer login em alguns sistemas diferentes. Eu quero ter certeza de que examinei isso corretamente antes de fornecer uma resposta, e ficarei feliz em te atualizar até o final do dia. #EMAIL# é o melhor endereço de e-mail para entrar em contato com você?",<speaker2>Thank you! It looks like this inquiry requires further investigation and we’ll need to log into a few different systems. I want to make sure I've looked into this properly before providing a response and would be happy to follow up with you by end of day. Is #EMAIL# the best email address for contacting you?,2,0,1,1,1,1,5
"<speaker1>Obrigado! Parece que esta questão requer mais investigação e precisaremos fazer login em alguns sistemas diferentes. Eu quero ter certeza de que examinei isso corretamente antes de fornecer uma resposta, e ficarei feliz em te atualizar até o final do dia. #EMAIL# é o melhor endereço de e-mail para entrar em contato com você?",<speaker1>Thank you! It looks like this inquiry requires further investigation and we’ll need to log into a few different systems. I want to make sure I've looked into this properly before providing a response and would be happy to follow up with you by end of day. Is #EMAIL# the best email address for contacting you?,<speaker2>Sim,<speaker2>Yes.,2,0,1,1,1,1,5
<speaker2>Sim,<speaker2>Yes.,<speaker2>Ótimo! Agradeço sua paciência sobre isso. Posso ajudar com mais alguma coisa? Além disso?,<speaker2>Awesome! I appreciate your patience on this. Is there anything else I can help with? aside from that one?,2,0,1,1,1,1,5
<speaker1>Ótimo! Agradeço sua paciência sobre isso. Posso ajudar com mais alguma coisa? Além disso?,<speaker1>Awesome! I appreciate your patience on this. Is there anything else I can help with? aside from that one?,"<speaker2>Ok, quando forem consultar, a principal questão é sobre os créditos não expirarem mais Fico aguardando o email Abraços","<speaker2>Ok, when you go to consult, the main question is about credits not expiring anymore I wait for the email Hugs",2,0,1,1,1,1,5
"<speaker2>Ok, quando forem consultar, a principal questão é sobre os créditos não expirarem mais Fico aguardando o email Abraços","<speaker2>Ok, when you go to consult, the main question is about credits not expiring anymore I wait for the email Hugs",<speaker2>Certamente! Tenha um dia seguro e saudável! ;),<speaker2>Surely! Have a safe and healthy day! ;),2,0,1,1,1,1,5
<speaker2>Olá! Reservei uma aula que não acontece e não recebi os créditos de volta. É a segunda vez que acontece. Gostaria de receber os créditos da aula que não aconteceu de volta :),<speaker2>Hello. I booked a class that doesn't happen and didn't get the credits back. It's the second time it happens. I would like to receive the credits of the class that did not happen back:),"<speaker2>Oi. Espero que tenha uma bom dia! :) Lamento saber que você teve problemas com a sua reserva. Não se preocupe, eu ficaria feliz em ajudar! Para que eu possa ajudar, posso ter o endereço de e-mail associado à sua conta #PRS_ORG#, para que eu possa acessar? Não podemos ajudar sem isso! :) Você ainda está aí?","<speaker2>Hi! Hope this day greets you well. :) I am sorry to hear you experienced trouble with your reservation. Not to worry, I'd be more than happy to help! So I can be of assistance, may I have the email address associated with your #PRS_ORG# account so I can pull it up? We're unable to help you without it! :) Are you still there?",2,0,1,1,1,1,5
