ctx_src,ctx_tgt,res_src,res_tgt,correctness,templated,engagement,understanding,sensibleness,politeness,iq
<speaker2>sim já vi queria atualizar este #PRS_ORG# que com comprei a 3 anos e ainda não foi atualizado zes nenhuma  é este #PRS_ORG# GO 500 Nr de série é este #ALPHANUMERIC_ID#,<speaker2>Yes I have seen I wanted to update this #PRS_ORG# that with bought the 3 years and has not been updated yet any is this #PRS_ORG# GO 500 Nr series is this #ALPHANUMERIC_ID#,<speaker2>Vejo que o seu dispositivo não tem espaço suficiente para instalar as atualizações. O dispositivo só tem #NUMBER# MB livres.,<speaker2>I can see that your device does not have sufficient space to install the upates. The device is only left with #NUMBER# MB.,1,0,1,1,1,1,5
<speaker1>Vejo que o seu dispositivo não tem espaço suficiente para instalar as atualizações. O dispositivo só tem #NUMBER# MB livres.,<speaker1>I can see that your device does not have sufficient space to install the upates. The device is only left with #NUMBER# MB.,<speaker2>eu tenho la metida uma carta com 8 gb gopsta de meter so a carta eberica,<speaker2>I have got la half a letter with 8 gb Gopsta de meter só a carta eberica,0,0,1,1,1,1,3
<speaker2>eu tenho la metida uma carta com 8 gb gopsta de meter so a carta eberica,<speaker2>I have got la half a letter with 8 gb Gopsta de meter só a carta eberica,<speaker2>Tem um cartão SD?,<speaker2>Do you have SD card?,2,0,1,0,1,1,4
<speaker1>Tem um cartão SD?,<speaker1>Do you have SD card?,<speaker2>sim,<speaker2>Yes,2,0,1,1,1,1,5
<speaker2>sim,<speaker2>Yes,<speaker2>Instale o cartão SD no seu dispositivo e formate-o através do dispositivo.,<speaker2>Please install the SD card on your device and format using the device.,2,0,1,1,1,1,5
<speaker1>Instale o cartão SD no seu dispositivo e formate-o através do dispositivo.,<speaker1>Please install the SD card on your device and format using the device.,<speaker2>ja esta,<speaker2>Already this,0,0,1,1,1,1,5
<speaker2>ja esta,<speaker2>Already this,<speaker2>O dispositivo está a detetar o cartão SD?,<speaker2>Is the device is detecting the SD card?,1,0,1,1,1,1,4
<speaker1>O dispositivo está a detetar o cartão SD?,<speaker1>Is the device is detecting the SD card?,<speaker2>sim,<speaker2>Yes,2,0,1,1,1,1,5
<speaker2>sim,<speaker2>Yes,"<speaker2>Ele dará a opção, selecione a opção de usar o cartão SD para o mapa.","<speaker2>It will give you the option, please select as use SD card for map.",2,0,1,1,1,1,5
"<speaker1>Ele dará a opção, selecione a opção de usar o cartão SD para o mapa.","<speaker1>It will give you the option, please select as use SD card for map.",<speaker2>não deixa explique como devo fazer ele acusa a carta,<speaker2>Do not let explain how I should do he accuses the letter,0,0,1,1,1,1,3
<speaker2>não deixa explique como devo fazer ele acusa a carta,<speaker2>Do not let explain how I should do he accuses the letter,<speaker2>Eu não vejo o cartão SD inserido no dispositivo. Conecte o dispositivo ao #PRS_ORG# e verifique as atualizações.,<speaker2>I do not see the SD card is inserted in the device. Please connect the device to #PRS_ORG# and check for updates.,1,0,1,1,1,1,3
<speaker1>Eu não vejo o cartão SD inserido no dispositivo. Conecte o dispositivo ao #PRS_ORG# e verifique as atualizações.,<speaker1>I do not see the SD card is inserted in the device. Please connect the device to #PRS_ORG# and check for updates.,<speaker2>esta nas definicões diz que tem 7.99,<speaker2>This in the definitions says it has 7.99,0,0,1,1,0,1,2
<speaker2>esta nas definicões diz que tem 7.99,<speaker2>This in the definitions says it has 7.99,<speaker2>Conecte o dispositivo ao #PRS_ORG# e verifique as atualizações.,<speaker2>Please connect the device to #PRS_ORG# and check for updates.,2,1,1,1,1,1,2
<speaker1>Conecte o dispositivo ao #PRS_ORG# e verifique as atualizações.,<speaker1>Please connect the device to #PRS_ORG# and check for updates.,<speaker2>liguei ao mc driver e diz que nao esta ligado marca uma bolinha amarela com um tasso ao meio diz que tenho de atualizar o #PRS_ORG# não sei o que é o #PRS_ORG#,<speaker2>I called the mc driver and says that it is not attached marks a yellow ball with a tasso in half Says I have to update #PRS_ORG# I don't know what #PRS_ORG# is,0,0,1,1,0,1,2
<speaker2>liguei ao mc driver e diz que nao esta ligado marca uma bolinha amarela com um tasso ao meio diz que tenho de atualizar o #PRS_ORG# não sei o que é o #PRS_ORG#,<speaker2>I called the mc driver and says that it is not attached marks a yellow ball with a tasso in half Says I have to update #PRS_ORG# I don't know what #PRS_ORG# is,"<speaker2>Primeiro, diga-me se está ligado ao computador e se o dispositivo é reconhecido pelo #PRS_ORG#.","<speaker2>Please first let me know, is it connected to computer and does the device is recognized by #PRS_ORG#.",1,0,1,1,1,1,2
"<speaker1>Primeiro, diga-me se está ligado ao computador e se o dispositivo é reconhecido pelo #PRS_ORG#.","<speaker1>Please first let me know, is it connected to computer and does the device is recognized by #PRS_ORG#.",<speaker2>é so que diz que não esta ligado precisa do #PRS_ORG#,<speaker2>It is so that says that not this connected needs #PRS_ORG#,0,0,1,1,1,1,3
<speaker2>é so que diz que não esta ligado precisa do #PRS_ORG#,<speaker2>It is so that says that not this connected needs #PRS_ORG#,"<speaker2>Primeiro, instale o #PRS_ORG#; é uma atualização de software.","<speaker2>Please first install the #PRS_ORG#, it is software update.",2,0,1,1,1,1,3
"<speaker1>Primeiro, instale o #PRS_ORG#; é uma atualização de software.","<speaker1>Please first install the #PRS_ORG#, it is software update.",<speaker2>como n ão sei o que é isso não sei o que é isso,<speaker2>As n I don't know what that is I don't know what that is,0,0,1,0,0,1,3
<speaker2>como n ão sei o que é isso não sei o que é isso,<speaker2>As n I don't know what that is I don't know what that is,"<speaker2>É necessário fazer a atualização para que o seu dispositivo funcione. Por favor, atualize o navcore.",<speaker2>It is necessary update to run your device. Please update navcore.,2,0,1,1,0,1,5
"<speaker1>É necessário fazer a atualização para que o seu dispositivo funcione. Por favor, atualize o navcore.",<speaker1>It is necessary update to run your device. Please update navcore.,<speaker2>e como possoatualizar,<speaker2>And how to upgrade,0,0,1,1,1,1,3
<speaker2>e como possoatualizar,<speaker2>And how to upgrade,"<speaker2>Deve atualizar sempre o dispositivo uma vez por mês para não ter este problema. Espere, vou partilhar o link para atualizar o dispositivo. Use o link abaixo para atualizar o dispositivo: #URL# Siga os passos para atualizar o seu dispositivo. Se tiver algum problema, contacte-nos novamente. Espero que ainda estejamos conectados.",<speaker2>Please make sure you always update the device once in a month so you do not face such issue. Please wait while I share you the link to update the device. Please use the below link to update the device: #URL# Please follow step by step to update your device. Is you face any issue please contact us again. I hope we are still connected.,0,1,1,1,1,1,5
"<speaker1>Deve atualizar sempre o dispositivo uma vez por mês para não ter este problema. Espere, vou partilhar o link para atualizar o dispositivo. Use o link abaixo para atualizar o dispositivo: #URL# Siga os passos para atualizar o seu dispositivo. Se tiver algum problema, contacte-nos novamente. Espero que ainda estejamos conectados.",<speaker1>Please make sure you always update the device once in a month so you do not face such issue. Please wait while I share you the link to update the device. Please use the below link to update the device: #URL# Please follow step by step to update your device. Is you face any issue please contact us again. I hope we are still connected.,<speaker2>eu ja tenho o #PRS_ORG#  instalado á uns dias nao preciso instalar outra vez,<speaker2>I already have #PRS_ORG# installed a few days ago no need to install again,0,0,1,1,1,1,3
<speaker2>eu ja tenho o #PRS_ORG#  instalado á uns dias nao preciso instalar outra vez,<speaker2>I already have #PRS_ORG# installed a few days ago no need to install again,"<speaker2>Peço-lhe que siga os outros passos, sei que já instalou #PRS_ORG#. Há mais alguma coisa com que eu possa ajudar?","<speaker2>I asked you to follow the other steps, I know you have already installed #PRS_ORG#. Is there anything else I may assist you with?",2,0,0,1,1,1,3
"<speaker1>Peço-lhe que siga os outros passos, sei que já instalou #PRS_ORG#. Há mais alguma coisa com que eu possa ajudar?","<speaker1>I asked you to follow the other steps, I know you have already installed #PRS_ORG#. Is there anything else I may assist you with?",<speaker2>havia mas eu assim nao sou capaz de fazer nada,<speaker2>There was but I am not so able to do anything,1,0,1,1,1,1,2
<speaker2>havia mas eu assim nao sou capaz de fazer nada,<speaker2>There was but I am not so able to do anything,<speaker2>Pode explicar-me o que não conseguiu fazer?,<speaker2>Could you please explain what you are not able to do?,2,0,1,0,0,1,3
<speaker1>Pode explicar-me o que não conseguiu fazer?,<speaker1>Could you please explain what you are not able to do?,<speaker2>porque aqui,<speaker2>Because here,2,0,1,1,1,1,3
<speaker2>porque aqui,<speaker2>Because here,<speaker2>O quê aqui?,<speaker2>What here?,2,0,1,1,1,1,3
<speaker1>O quê aqui?,<speaker1>What here?,<speaker2>náo me aparece nada para fazer Douwload manda-me sempre para o #PRS_ORG#,<speaker2>Nothing appears to me to do Douwload Always send me to the #PRS_ORG#,0,0,1,1,1,1,3
<speaker2>náo me aparece nada para fazer Douwload manda-me sempre para o #PRS_ORG#,<speaker2>Nothing appears to me to do Douwload Always send me to the #PRS_ORG#,"<speaker2>Perguntei-lhe desde o início se o seu dispositivo era reconhecido pelo computador, não me respondeu nada corretamente. Pedi-lhe desde o início, mas não estava a seguir a instrução. Para iniciar a atualização, o dispositivo deve ser reconhecido por computador. Por favor, siga as etapas de solução de problemas mencionadas no link abaixo: #URL#-","<speaker2>I asked you from the start is your device recognized by computer, you haven't answered anything properly to me. I asked you at the start, but you were not following the instruction. To start the update the device should be recognized by computer. Please follow the troubleshooting steps mentioned on below link: #URL#-",2,0,1,1,1,0,2
"<speaker1>Perguntei-lhe desde o início se o seu dispositivo era reconhecido pelo computador, não me respondeu nada corretamente. Pedi-lhe desde o início, mas não estava a seguir a instrução. Para iniciar a atualização, o dispositivo deve ser reconhecido por computador. Por favor, siga as etapas de solução de problemas mencionadas no link abaixo: #URL#-","<speaker1>I asked you from the start is your device recognized by computer, you haven't answered anything properly to me. I asked you at the start, but you were not following the instruction. To start the update the device should be recognized by computer. Please follow the troubleshooting steps mentioned on below link: #URL#-",<speaker2>pois o problema esse ele esta reconhecido só que diz desligado,<speaker2>Because the problem that he is recognized only that says switched off,0,0,1,1,1,1,2
<speaker2>pois o problema esse ele esta reconhecido só que diz desligado,<speaker2>Because the problem that he is recognized only that says switched off,<speaker2>O #PRS_ORG# mostra que o dispositivo está conectado ao computador?,<speaker2>Is #PRS_ORG# showing the device is connected to computer?,2,0,1,1,1,1,4
<speaker1>O #PRS_ORG# mostra que o dispositivo está conectado ao computador?,<speaker1>Is #PRS_ORG# showing the device is connected to computer?,<speaker2>sim,<speaker2>Yes,2,0,1,1,1,1,5
<speaker2>sim,<speaker2>Yes,"<speaker2>Poderia, por favor, verificar o espaço do dispositivo e o espaço SD no #PRS_ORG#?",<speaker2>Could you please check the device space and SD space on #PRS_ORG#?,2,0,1,1,1,1,4
"<speaker1>Poderia, por favor, verificar o espaço do dispositivo e o espaço SD no #PRS_ORG#?",<speaker1>Could you please check the device space and SD space on #PRS_ORG#?,<speaker2>mas no canto do lado esquerdo  na foto do #PRS_ORG# disassim desliga mas eu tenho o #PRS_ORG# ligado 7.99 GB,<speaker2>But in the corner of the left side in the photo of the #PRS_ORG# disassim turns off but I have the #PRS_ORG# turned on 7.99 GB,0,0,1,1,1,1,3
<speaker2>mas no canto do lado esquerdo  na foto do #PRS_ORG# disassim desliga mas eu tenho o #PRS_ORG# ligado 7.99 GB,<speaker2>But in the corner of the left side in the photo of the #PRS_ORG# disassim turns off but I have the #PRS_ORG# turned on 7.99 GB,"<speaker2>Poderia partilhar a imagem do #PRS_ORG#? Por favor, partilhe a captura de ecrã do ecrã de computador.",<speaker2>Could you please share the picture of #PRS_ORG#? Please share the screenshot of the computer screen.,2,0,1,1,1,1,3
"<speaker2>#NAME# comprei um serviço go live mas el nao é  o que pretendo ja tenho este serviço ha muitos anos e todos os anos subscrevo a um novo este ano n cosigo encontrar o que normalmente compro por #NUMBER# euros uma colega disse que era o pacote de 29 euros porque estava em promoção mas nao é, falta  hd traffic e o #PRS_ORG# places","<speaker2>#NAME# I bought a go live service but el no is what I intend I already have this service for many years and every year I subscribe to a new This year I can find what I normally buy for #NUMBER# euros a colleague said it was the 29 euro package because it was on sale but it is not, lack hd traffic and #PRS_ORG# places",<speaker2>Obrigado por entrar em contacto com a #PRS_ORG#. O meu nome é #NAME#. Tenho todo o prazer em ajudá-lo hoje.,<speaker2>Thank you for contacting #PRS_ORG#. My name is #NAME#. I will be glad to assist you today.,2,1,0,1,1,1,5
<speaker1>Obrigado por entrar em contacto com a #PRS_ORG#. O meu nome é #NAME#. Tenho todo o prazer em ajudá-lo hoje.,<speaker1>Thank you for contacting #PRS_ORG#. My name is #NAME#. I will be glad to assist you today.,<speaker2>sera possivel me darem um numero  para o qualligar e resolver a situação todos os anos o falo por telefone e é muito simles codigo serie do gps: #ALPHANUMERIC_ID# preciso que me deem o link certo para o pacote de #PRS_ORG# no valor de 49.99 euros que inclui #PRS_ORG# e #PRS_ORG# places,<speaker2>It will be possible to give me a number for whichto call and resolve the situation every year I speak it by phone and it is very simple Gps serial code: #ALPHANUMERIC_ID# I need you to give me the right link to the #PRS_ORG# package worth 49.99 euros that includes #PRS_ORG# and #PRS_ORG# places,0,0,1,1,1,1,4
<speaker2>sera possivel me darem um numero  para o qualligar e resolver a situação todos os anos o falo por telefone e é muito simles codigo serie do gps: #ALPHANUMERIC_ID# preciso que me deem o link certo para o pacote de #PRS_ORG# no valor de 49.99 euros que inclui #PRS_ORG# e #PRS_ORG# places,<speaker2>It will be possible to give me a number for whichto call and resolve the situation every year I speak it by phone and it is very simple Gps serial code: #ALPHANUMERIC_ID# I need you to give me the right link to the #PRS_ORG# package worth 49.99 euros that includes #PRS_ORG# and #PRS_ORG# places,"<speaker2>Entendo que deseja renovar os Serviços do #PRS_ORG# para o seu dispositivo. Vou certamente ajudá-lo. Lamento informá-lo de que o apoio telefónico não está a funcionar neste momento. Teremos todo o prazer em ajudá-lo através de chat e e-mail Obrigado por se ter mantido ativo. Verifiquei os detalhes dos serviços que comprou e vi que os serviços apenas lhe cobraram 29,95 €. Por favor, confirme se estamos ligados ou o chat será encerrado por estar inativo.",<speaker2>I understand you wish to renew the #PRS_ORG# services for you device. I will surely help you I'm sorry to inform you that the phone support is now stopped. We will be happy to help you via chat and email Thank you for staying connected. I have checked the details of the services you have purchased and could see the services has only charged you € 29.95. Please confirm if we are connected or the chat will get closed due to idle chat.,2,0,0,0,1,1,3
"<speaker1>Entendo que deseja renovar os Serviços do #PRS_ORG# para o seu dispositivo. Vou certamente ajudá-lo. Lamento informá-lo de que o apoio telefónico não está a funcionar neste momento. Teremos todo o prazer em ajudá-lo através de chat e e-mail Obrigado por se ter mantido ativo. Verifiquei os detalhes dos serviços que comprou e vi que os serviços apenas lhe cobraram 29,95 €. Por favor, confirme se estamos ligados ou o chat será encerrado por estar inativo.",<speaker1>I understand you wish to renew the #PRS_ORG# services for you device. I will surely help you I'm sorry to inform you that the phone support is now stopped. We will be happy to help you via chat and email Thank you for staying connected. I have checked the details of the services you have purchased and could see the services has only charged you € 29.95. Please confirm if we are connected or the chat will get closed due to idle chat.,<speaker2>eu comprei o de 29.95 mas nao era esse o que pretendia o que eu quero é o de 49.95euros go live para gps truck #NUMBER#,<speaker2>I bought the 29.95 but that was not what I intended What I want is the 49.95euros go live for gps truck #NUMBER#,1,0,1,1,1,1,2
<speaker2>eu comprei o de 29.95 mas nao era esse o que pretendia o que eu quero é o de 49.95euros go live para gps truck #NUMBER#,<speaker2>I bought the 29.95 but that was not what I intended What I want is the 49.95euros go live for gps truck #NUMBER#,"<speaker2>Os serviços que comprou são os Serviços do #PRS_ORG# para o seu #PRS_ORG#. Os preços foram alterados. Anteriormente o preço era 49,95 Euros e agora está disponível por 29,95 Euros Por favor, confirme se estamos ligados ou o chat será encerrado devido a estar inativo.",<speaker2>The services you have purchased are the #PRS_ORG# services for your #PRS_ORG#. The prices has changed now. Previously it was for 49.95 Euro and now it is available for 29.95 Euro Please confirm if we are connected or the chat will get closed due to idle chat.,2,0,0,1,1,1,5
"<speaker1>Os serviços que comprou são os Serviços do #PRS_ORG# para o seu #PRS_ORG#. Os preços foram alterados. Anteriormente o preço era 49,95 Euros e agora está disponível por 29,95 Euros Por favor, confirme se estamos ligados ou o chat será encerrado devido a estar inativo.",<speaker1>The services you have purchased are the #PRS_ORG# services for your #PRS_ORG#. The prices has changed now. Previously it was for 49.95 Euro and now it is available for 29.95 Euro Please confirm if we are connected or the chat will get closed due to idle chat.,"<speaker2>então comprei o errado, pois no pacote que costumava comprar tinha os serviços de #PRS_ORG# e o #PRS_ORG# places e agora aparecem caducados","<speaker2>Then I bought the wrong, because in the package I used to buy had the services of #PRS_ORG# and #PRS_ORG# places and now appear expired",2,0,1,1,1,1,3
"<speaker2>então comprei o errado, pois no pacote que costumava comprar tinha os serviços de #PRS_ORG# e o #PRS_ORG# places e agora aparecem caducados","<speaker2>Then I bought the wrong, because in the package I used to buy had the services of #PRS_ORG# and #PRS_ORG# places and now appear expired","<speaker2>Os serviços que comprou são o pacote de Serviços do #PRS_ORG# que inclui o tráfego, o radar de trânsito e o tempo Execute um reset de fábrica no dispositivo e os serviços serão ativados Os serviços que estão no dispositivo são os corretos Agora temos apenas um serviço disponível e é o mesmo que comprou Por favor, confirme se estamos ligados ou o chat será encerrado devido a estar inativo. Como este chat ficou inativo por mais de 2 minutos. Este chat será encerrado. Por favor, responda ao email que receberá após este chat para obter mais apoio.","<speaker2>The services you have purchased are the bundle package of #PRS_ORG# services which includes traffic, speed camera and weather Perform factory reset on the device and the services will get activated The services are correct on the device Now we only have one services available and the same you've purchased Please confirm if we are connected or the chat will get closed due to idle chat. Since this chat has been idle for more than 2 minutes. This chat will close. Please reply to the email that you will receive after this chat for further assistance.",1,0,0,1,1,1,3
"<speaker2>Boa tarde, Preciso de perceber como actualizar o sistema das carrinhas da nossa frota obrigado","<speaker2>Good afternoon, I need to understand how to update the system of vans of our fleet Thank you.","<speaker2>Obrigado por entrar em contacto com a #PRS_ORG#. O meu nome é a #NAME# e terei todo o gosto em poder ajudá-lo. Pelo que entendi, gostaria de saber como atualizar o dispositivo da carrinha da sua frota, certo?","<speaker2>Thank you for contacting #PRS_ORG#. My name is #NAME# and I will be glad to assist you. As I understand you would like to know  how the update your fleet device in the van, right?",0,1,0,1,1,1,4
"<speaker1>Obrigado por entrar em contacto com a #PRS_ORG#. O meu nome é a #NAME# e terei todo o gosto em poder ajudá-lo. Pelo que entendi, gostaria de saber como atualizar o dispositivo da carrinha da sua frota, certo?","<speaker1>Thank you for contacting #PRS_ORG#. My name is #NAME# and I will be glad to assist you. As I understand you would like to know  how the update your fleet device in the van, right?",<speaker2>exacto,<speaker2>Exact,2,0,1,1,1,1,5
<speaker2>exacto,<speaker2>Exact,"<speaker2>Por favor, não se preocupe, vou tentar o meu melhor para ajudá-lo a resolver isto. Só para confirmar, tem uma conta da #PRS_ORG#?","<speaker2>Please do not worry, I will try my best to help you resolve this. Just to confirm, do you have a #PRS_ORG# account?",2,1,1,1,1,1,4
"<speaker1>Por favor, não se preocupe, vou tentar o meu melhor para ajudá-lo a resolver isto. Só para confirmar, tem uma conta da #PRS_ORG#?","<speaker1>Please do not worry, I will try my best to help you resolve this. Just to confirm, do you have a #PRS_ORG# account?",<speaker2>nao,<speaker2>No,1,0,1,1,1,1,5
<speaker2>nao,<speaker2>No,<speaker2>Ok Poderia ajudar-me também com o número de série do dispositivo que a que se está a referir?,<speaker2>Okay Could you please help me with the serial number of the device you are referring too?,2,0,1,1,1,1,4
<speaker1>Ok Poderia ajudar-me também com o número de série do dispositivo que a que se está a referir?,<speaker1>Okay Could you please help me with the serial number of the device you are referring too?,<speaker2>esse é o codigo na parte da frente do cartao? ou atras?,<speaker2>Is this the code on the front of the card? Or after all?,1,0,1,1,1,1,4
<speaker2>esse é o codigo na parte da frente do cartao? ou atras?,<speaker2>Is this the code on the front of the card? Or after all?,"<speaker2>É alfanumérico de 12 dígitos. Por exemplo, '#ALPHANUMERIC_ID#' ou '#ALPHANUMERIC_ID#'.","<speaker2>It is 12 digit alphanumeric. For example, '#ALPHANUMERIC_ID#' or '#ALPHANUMERIC_ID#'.",2,1,1,1,1,1,5
"<speaker1>É alfanumérico de 12 dígitos. Por exemplo, '#ALPHANUMERIC_ID#' ou '#ALPHANUMERIC_ID#'.","<speaker1>It is 12 digit alphanumeric. For example, '#ALPHANUMERIC_ID#' or '#ALPHANUMERIC_ID#'.",<speaker2>posso anexar a fotografia para ser mais facil?,<speaker2>Can I attach the photograph to be more easy?,1,0,1,1,1,1,4
<speaker2>posso anexar a fotografia para ser mais facil?,<speaker2>Can I attach the photograph to be more easy?,<speaker2>Sim,<speaker2>Yes,2,0,1,1,1,1,5
<speaker1>Sim,<speaker1>Yes,<speaker2>nao consigo carregar a imagem na frente do cartao tenho: #PHONE_NUMBER# R (central &amp; Western europe) atras tenho: #PRS_ORG# #ALPHANUMERIC_ID#,<speaker2>I can't upload the image In front of the card I have: #PHONE_NUMBER# R (central & Western europe) I have: #PRS_ORG# #ALPHANUMERIC_ID#,1,0,1,1,1,1,3
<speaker2>nao consigo carregar a imagem na frente do cartao tenho: #PHONE_NUMBER# R (central &amp; Western europe) atras tenho: #PRS_ORG# #ALPHANUMERIC_ID#,<speaker2>I can't upload the image In front of the card I have: #PHONE_NUMBER# R (central & Western europe) I have: #PRS_ORG# #ALPHANUMERIC_ID#,"<speaker2>Este não é o número de série. Seria muito útil uma imagem para verificar o número de série. O número de série do seu dispositivo. Pode ser encontrado na base do dispositivo, perto do código de barras no autocolante branco ou prateado. Geralmente, começa com 'C_No' ou 'S/N', seguido de uma ou duas letras e uma série de nove ou dez dígitos. Por exemplo, '#ALPHANUMERIC_ID#' ou '#ALPHANUMERIC_ID#'.","<speaker2>This is not the serial number. An image would be really helpful to check the serial number. Your device serial number. It can be found on the base of the device, by the barcode on the white or silver sticker. It usually begins with 'C_No' or 'S/N' followed by one or two letters and a series of nine or ten more digits. For example, '#ALPHANUMERIC_ID#' or '#ALPHANUMERIC_ID#'.",2,0,1,1,1,1,3
"<speaker1>Este não é o número de série. Seria muito útil uma imagem para verificar o número de série. O número de série do seu dispositivo. Pode ser encontrado na base do dispositivo, perto do código de barras no autocolante branco ou prateado. Geralmente, começa com 'C_No' ou 'S/N', seguido de uma ou duas letras e uma série de nove ou dez dígitos. Por exemplo, '#ALPHANUMERIC_ID#' ou '#ALPHANUMERIC_ID#'.","<speaker1>This is not the serial number. An image would be really helpful to check the serial number. Your device serial number. It can be found on the base of the device, by the barcode on the white or silver sticker. It usually begins with 'C_No' or 'S/N' followed by one or two letters and a series of nine or ten more digits. For example, '#ALPHANUMERIC_ID#' or '#ALPHANUMERIC_ID#'.",<speaker2>pf dê-me um segundo enquanto ligo para a empresa a pedir que verifiquem no veiculo,<speaker2>Pf give me a second while I call the company to ask them to check the vehicle,0,0,1,1,1,1,5
<speaker2>pf dê-me um segundo enquanto ligo para a empresa a pedir que verifiquem no veiculo,<speaker2>Pf give me a second while I call the company to ask them to check the vehicle,"<speaker2>Nesse caso, solicito que entre em contacto connosco quando tiver o número de série, uma vez que isso nos ajudava.","<speaker2>In this case, I would request you to contact us once you have the serial number as this would help us accordingly.",2,1,1,1,1,1,5
"<speaker1>Nesse caso, solicito que entre em contacto connosco quando tiver o número de série, uma vez que isso nos ajudava.","<speaker1>In this case, I would request you to contact us once you have the serial number as this would help us accordingly.","<speaker2>o aparelho em causa tem o vosso sistema mas é o que está de origem numa #PRS_ORG#, ou seja, nao é um aparelho comprado ""a voces""","<speaker2>The device in question has your system but it is what is of origin in an #PRS_ORG#, that is, it is not a device bought ""to you""",1,0,1,1,1,1,5
"<speaker2>o aparelho em causa tem o vosso sistema mas é o que está de origem numa #PRS_ORG#, ou seja, nao é um aparelho comprado ""a voces""","<speaker2>The device in question has your system but it is what is of origin in an #PRS_ORG#, that is, it is not a device bought ""to you""","<speaker2>Só para confirmar, é este um dispositivo #PRS_ORG#?","<speaker2>Just to confirm, is this a #PRS_ORG#?",2,0,1,1,1,1,4
"<speaker1>Só para confirmar, é este um dispositivo #PRS_ORG#?","<speaker1>Just to confirm, is this a #PRS_ORG#?","<speaker2>nao que eu saiba. è ""apenas"" o sistema de navegaçao que veio com a carrinha de origem","<speaker2>I don't know. It is ""only"" the navigation system that came with the original van",0,0,1,1,1,1,5
"<speaker2>nao que eu saiba. è ""apenas"" o sistema de navegaçao que veio com a carrinha de origem","<speaker2>I don't know. It is ""only"" the navigation system that came with the original van","<speaker2>Nesse caso, solicito que entre em contacto com a #PRS_ORG#, pois isso ajudaria a resolver o seu problema.","<speaker2>In this case, I would request you to contact the #PRS_ORG# as they would help you resolve this.",2,1,1,1,1,1,5
"<speaker1>Nesse caso, solicito que entre em contacto com a #PRS_ORG#, pois isso ajudaria a resolver o seu problema.","<speaker1>In this case, I would request you to contact the #PRS_ORG# as they would help you resolve this.",<speaker2>obrigado,<speaker2>Thank you.,2,0,0,1,1,1,5
<speaker2>obrigado,<speaker2>Thank you.,"<speaker2>Agradeço a sua paciência e compreensão neste assunto. De nada! Há mais algum assunto com o qual possa ajudar? Por favor, confirme se estamos conectados ou o chat será desligado devido a inatividade.",<speaker2>I really appreciate your patience and understanding in this matter. You're welcome. Is there anything else I can help you with today? Please confirm if we are connected or the chat will get disconnected due to idle chat.,2,1,0,1,1,1,5
"<speaker1>Agradeço a sua paciência e compreensão neste assunto. De nada! Há mais algum assunto com o qual possa ajudar? Por favor, confirme se estamos conectados ou o chat será desligado devido a inatividade.",<speaker1>I really appreciate your patience and understanding in this matter. You're welcome. Is there anything else I can help you with today? Please confirm if we are connected or the chat will get disconnected due to idle chat.,<speaker2>está tudo muito obrigado,<speaker2>It's all thank you so much,1,0,0,1,1,1,5
"<speaker2>Coloquei uma aplicação de radares no gps e agora o gps bloqueou e não consigo fazer nada. Que faço, por favor? não digitei nada, mas não deixa mexer em botão nenhum Coloquei uma aplicação de radares no gps e agora o gps bloqueou e não consigo fazer nada. Que faço, por favor? não deixa introduzir as moradas agora está a ligar, aparece o mapa mas não deixa mexer em nada agora aparecem uma letras pequeninas","<speaker2>I put a radar application on gps and now gps blocked and I can't do anything. What do I do, please? I did not enter anything, but does not let the button move any I put a radar application on gps and now gps blocked and I can't do anything. What do I do, please? Does not let enter the addresses Now you're calling, the map appears but doesn't let it move at all Now appear a little letters","<speaker2>Olá, obrigada por ter entrado em contacto com a #PRS_ORG#. Chamo-me #NAME#. Terei todo o gosto em assisti-lo hoje. Entendo que não consegue introduzir o endereço no seu dispositivo","<speaker2>Hello, Thank you for contacting #PRS_ORG#. My name is #NAME#. I will be happy to assist you today. I understand you are unable to enter the address on your device",2,1,0,1,1,1,5
"<speaker1>Olá, obrigada por ter entrado em contacto com a #PRS_ORG#. Chamo-me #NAME#. Terei todo o gosto em assisti-lo hoje. Entendo que não consegue introduzir o endereço no seu dispositivo","<speaker1>Hello, Thank you for contacting #PRS_ORG#. My name is #NAME#. I will be happy to assist you today. I understand you are unable to enter the address on your device",<speaker2>então o que faço para continuar a viagem,<speaker2>So what do I do to continue the journey,1,0,1,1,1,1,4
<speaker2>então o que faço para continuar a viagem,<speaker2>So what do I do to continue the journey,"<speaker2>Por favor, não se preocupe, vou dar o meu melhor para ajudá-lo com esta preocupação.","<speaker2>Please do not worry, I will try my best to assist you with this concern.",2,1,1,1,1,1,4
"<speaker1>Por favor, não se preocupe, vou dar o meu melhor para ajudá-lo com esta preocupação.","<speaker1>Please do not worry, I will try my best to assist you with this concern.",<speaker2>estou na Holanda,<speaker2>I am in the Netherlands,2,0,1,1,1,1,5
<speaker2>estou na Holanda,<speaker2>I am in the Netherlands,<speaker2>Posso saber o que é que vê no ecrã agora?,<speaker2>May I know what do you see on the screen now?,2,0,1,1,1,1,4
<speaker1>Posso saber o que é que vê no ecrã agora?,<speaker1>May I know what do you see on the screen now?,<speaker2>vejo o mapa do local onde estou com a setinha azul e aparece-me a velocidade a que vou,<speaker2>I see the map of the place where I am with the blue sehad and I see the speed at which I am going,2,0,1,1,1,1,5
