ctx_src,ctx_tgt,res_src,res_tgt,correctness,templated,engagement,understanding,sensibleness,politeness,iq
"<speaker2>Hallo, könnten Sie mir sagen welche Lampenhalterung zu der Lampe #PRS_ORG# gehört","<speaker2>Hello, Could you tell me which lamp holder belongs to the lamp #PRS_ORG#",<speaker2>Morgen #NAME#,<speaker2>Morning #NAME#,2,0,1,1,1,1,5
<speaker1>Morgen #NAME#,<speaker1>Morning #NAME#,<speaker2>und wo ich sie auf der Seite finden kann?,<speaker2>And where can I find them on the page?,2,0,1,1,1,1,5
<speaker2>und wo ich sie auf der Seite finden kann?,<speaker2>And where can I find them on the page?,"<speaker2>Erlauben Sie mir einen Moment, Sie zu suchen",<speaker2>Allow me a moment to look for you,2,1,1,1,1,1,5
"<speaker1>Erlauben Sie mir einen Moment, Sie zu suchen",<speaker1>Allow me a moment to look for you,<speaker2>Leider werde ich nicht fündig . Danke! Danke!,"<speaker2>Unfortunately, I'm not going to find it. Thank you! Thank you!",2,0,1,1,1,1,5
<speaker2>Leider werde ich nicht fündig . Danke! Danke!,"<speaker2>Unfortunately, I'm not going to find it. Thank you! Thank you!","<speaker2>Kein Problem Ok, sie sind nur Deckenleuchtenschirme Die Glühbirne ist E27/E14","<speaker2>No problem Ok, they are only ceiling light shades The lightbulb fitting is E27/E14",2,0,1,0,0,1,5
"<speaker1>Kein Problem Ok, sie sind nur Deckenleuchtenschirme Die Glühbirne ist E27/E14","<speaker1>No problem Ok, they are only ceiling light shades The lightbulb fitting is E27/E14","<speaker2>Ja genau, aber auf dem Bild ist eine Halterung zu sehen... zu dem grau-weißen Lampenschirm #PRS_ORG# brauchen wir nicht, nur die Halterung :)","<speaker2>Yes exactly, but on the picture you can see a holder... to the grey-white lampshade We don't need #PRS_ORG#, only the holder:)",2,0,1,1,1,1,3
"<speaker2>Ja genau, aber auf dem Bild ist eine Halterung zu sehen... zu dem grau-weißen Lampenschirm #PRS_ORG# brauchen wir nicht, nur die Halterung :)","<speaker2>Yes exactly, but on the picture you can see a holder... to the grey-white lampshade We don't need #PRS_ORG#, only the holder:)",<speaker2>Können Sie dem Chat das Bild hinzufügen?,<speaker2>Can you add the picture to the chat?,2,0,1,1,1,1,3
<speaker1>Können Sie dem Chat das Bild hinzufügen?,<speaker1>Can you add the picture to the chat?,<speaker2>#URL# nur den Link zur Lampe,<speaker2>#URL# Only the link to the lamp,2,0,1,1,1,1,3
<speaker2>#URL# nur den Link zur Lampe,<speaker2>#URL# Only the link to the lamp,"<speaker2>Danke, einen Moment. Wir liefern nicht das Kabel oder die Montage, sondern nur den Schirm","<speaker2>Thanks, one moment We do not supply the cable or fitting, just the shade",2,0,1,0,0,1,3
"<speaker1>Danke, einen Moment. Wir liefern nicht das Kabel oder die Montage, sondern nur den Schirm","<speaker1>Thanks, one moment We do not supply the cable or fitting, just the shade","<speaker2>Ja, das ist klar... aber ich dachte, dass Sie wenigstens die Halterung im Sortiment haben, wenn Sie diese in den Bildern zeigen Es steht nur, dass sie die Halterung nicht mitliefern, nicht dass es diese gar nicht gibt","<speaker2>Yes, that's clear... but I thought you have at least the bracket in the assortment if you show it in the pictures It is only that they do not supply the holder, not that it does not exist at all",2,0,1,1,1,1,2
"<speaker2>Ja, das ist klar... aber ich dachte, dass Sie wenigstens die Halterung im Sortiment haben, wenn Sie diese in den Bildern zeigen Es steht nur, dass sie die Halterung nicht mitliefern, nicht dass es diese gar nicht gibt","<speaker2>Yes, that's clear... but I thought you have at least the bracket in the assortment if you show it in the pictures It is only that they do not supply the holder, not that it does not exist at all","<speaker2>In diesem Fall wird nur der Schirm geliefert, ich entschuldige mich","<speaker2>In this instance, only the shade is supplied, I apologise",2,0,1,1,1,1,5
"<speaker1>In diesem Fall wird nur der Schirm geliefert, ich entschuldige mich","<speaker1>In this instance, only the shade is supplied, I apologise","<speaker2>Darum geht es doch gar nicht Wir würden gerne die Halterung dazu bei #PRS_ORG# bestellen oder sagen Sie mir nun Sie bilden diese Lampen ab , aber bieten nicht die Möglichkeit an, die von ihnen abgebildeten Halterungen zu erwerben Hallo?","<speaker2>That's not what it's all about We would like to order the holder at #PRS_ORG# Or tell me now you are depicting these lamps, but do not offer the opportunity to purchase the brackets Von shown to them Hello!",2,0,1,1,1,1,2
"<speaker2>Darum geht es doch gar nicht Wir würden gerne die Halterung dazu bei #PRS_ORG# bestellen oder sagen Sie mir nun Sie bilden diese Lampen ab , aber bieten nicht die Möglichkeit an, die von ihnen abgebildeten Halterungen zu erwerben Hallo?","<speaker2>That's not what it's all about We would like to order the holder at #PRS_ORG# Or tell me now you are depicting these lamps, but do not offer the opportunity to purchase the brackets Von shown to them Hello!","<speaker2>Die Bilder zeigen, wie die Lampen im eingebauten Zustand aussehen, eventuelle Befestigungen und Armaturen werden angezeigt, wenn sie im Lieferumfang enthalten sind","<speaker2>The pictures show how the lamps look when installed, any fixtures and fittings will show if they are included",2,0,1,0,1,1,4
"<speaker1>Die Bilder zeigen, wie die Lampen im eingebauten Zustand aussehen, eventuelle Befestigungen und Armaturen werden angezeigt, wenn sie im Lieferumfang enthalten sind","<speaker1>The pictures show how the lamps look when installed, any fixtures and fittings will show if they are included","<speaker2>Beantworten Sie mir doch einfach die Frage... Kann man die Aufhängung/Halterung bei #PRS_ORG# bestellen, oder nicht?","<speaker2>Just answer me the question... Can you order the suspension/bracket from #PRS_ORG#, or not?",2,0,1,1,1,0,2
"<speaker2>Beantworten Sie mir doch einfach die Frage... Kann man die Aufhängung/Halterung bei #PRS_ORG# bestellen, oder nicht?","<speaker2>Just answer me the question... Can you order the suspension/bracket from #PRS_ORG#, or not?","<speaker2>Ich habe bereits erklärt, dass wir dies nicht liefern Es tut mir leid! Die Armaturen sind zu Veranschaulichung bestimmt",<speaker2>I've already explained we do not supply this I am sorry The fittings are for illustrative purposes,2,0,1,1,1,1,3
"<speaker1>Ich habe bereits erklärt, dass wir dies nicht liefern Es tut mir leid! Die Armaturen sind zu Veranschaulichung bestimmt",<speaker1>I've already explained we do not supply this I am sorry The fittings are for illustrative purposes,<speaker2>OK... das ist etwas enttäuschend.. gut zu wissen für die nächste Bestellung. Danke trotzdem!,<speaker2>Ok... that's something disappointing.. good to know for the next order. Thank you anyway!,2,0,1,1,1,0,2
<speaker2>OK... das ist etwas enttäuschend.. gut zu wissen für die nächste Bestellung. Danke trotzdem!,<speaker2>Ok... that's something disappointing.. good to know for the next order. Thank you anyway!,<speaker2>Kein Problem Genießen Sie den Rest Ihres Tages!,<speaker2>No problem Enjoy the rest of your day,2,1,1,1,1,1,5
"<speaker2>Hallo liebes #NAME# Team, ich habe kürzlich den #PRS_ORG# bestellt und geliefert bekommen. Bestellnummer ist: #NUMBER#. Der Spiegel hat einen Kratzer und am Rahmen ist ebenfalls ein Fehler, der mit einem gelben Füllstoff versucht wurde kaschiert zu werden. Das sieht unschön aus. Ich würde den Spiegel gerne zurück geben und habe ihn bereits wieder in das Paket eingepackt und zugeklebt. Wie muss ich für die Retour jetzt weiter vorgehen?","<speaker2>Hello dear #NAME# team, I recently ordered and delivered the #PRS_ORG#. Order number is: #NUMBER#. The mirror has a scratch and on the frame is also a fault that was attempted to be laminated with a yellow filler. This looks unpleasant. I would like to return the mirror and have already packed it back into the package and glued it. How do I have to proceed for the Retour now?","<speaker2>Guten Morgen #NAME# Vielen Dank für Ihre Kontaktaufnahme mit #PRS_ORG#, Sie sind bei #NAME# gelandet Damit ich Ihnen weiterhelfen kann, können Sie mir bitte Ihre Kontodaten mitteilen (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).","<speaker2>Good Morning #NAME# Thanks for contacting #PRS_ORG#, you are through to #NAME# So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)",2,1,1,1,1,1,5
"<speaker1>Guten Morgen #NAME# Vielen Dank für Ihre Kontaktaufnahme mit #PRS_ORG#, Sie sind bei #NAME# gelandet Damit ich Ihnen weiterhelfen kann, können Sie mir bitte Ihre Kontodaten mitteilen (vollständiger Name, E-Mail-Adresse, Postanschrift und Bestellnummer).","<speaker1>Good Morning #NAME# Thanks for contacting #PRS_ORG#, you are through to #NAME# So that I can assist you can you please provide your account details (Full Name, E-mail address, Postal Address and Order Number)","<speaker2>#NAME# #ADDRESS#,  #EMAIL# Bestellnummer: #NUMBER#","<speaker2>#NAME# #ADDRESS#, 12049 Berlin #EMAIL# Order number: #NUMBER#",2,0,1,1,1,1,5
"<speaker2>#NAME# #ADDRESS#,  #EMAIL# Bestellnummer: #NUMBER#","<speaker2>#NAME# #ADDRESS#, 12049 Berlin #EMAIL# Order number: #NUMBER#","<speaker2>Vielen Dank, können Sie mir bitte ein Bild des Defekts schicken?",<speaker2>Thank you - are you able to send an image of the fault please?,2,0,1,1,1,1,4
"<speaker1>Vielen Dank, können Sie mir bitte ein Bild des Defekts schicken?",<speaker1>Thank you - are you able to send an image of the fault please?,<speaker2>Ich hab den Spiegel leider schon wieder eingepackt..,"<speaker2>Unfortunately, I packed the mirror again.",2,0,1,1,1,1,3
<speaker2>Ich hab den Spiegel leider schon wieder eingepackt..,"<speaker2>Unfortunately, I packed the mirror again.","<speaker2>Okay, einen Moment.","<speaker2>Okay, one moment",2,0,1,1,1,1,3
"<speaker1>Okay, einen Moment.","<speaker1>Okay, one moment","<speaker2>aber oben am Rand von dem Holzteil sind zwei tiefe Kerben, die mit irgendwas gelben gefüllt wurden und auf dem Spiegel selbst ist ein kleiner Kratzer",<speaker2>But at the top of the edge of Von the wooden part are two deep notches filled with some yellow And on the mirror itself is a small scratch,2,0,1,1,1,1,3
"<speaker2>aber oben am Rand von dem Holzteil sind zwei tiefe Kerben, die mit irgendwas gelben gefüllt wurden und auf dem Spiegel selbst ist ein kleiner Kratzer",<speaker2>But at the top of the edge of Von the wooden part are two deep notches filled with some yellow And on the mirror itself is a small scratch,"<speaker2>Es handelt sich also um den #PRS_ORG# (60 x 74cm), Rattan in Natur?","<speaker2>So this is the #PRS_ORG# (60 x 74cm), Rattan in Natur?",2,0,1,1,1,1,4
"<speaker1>Es handelt sich also um den #PRS_ORG# (60 x 74cm), Rattan in Natur?","<speaker1>So this is the #PRS_ORG# (60 x 74cm), Rattan in Natur?",<speaker2>genau,<speaker2>Accurate,2,0,1,1,1,1,5
<speaker2>genau,<speaker2>Accurate,"<speaker2>Okay einen Moment und ich werde das für Sie klären. Das Etikett finden Sie im Anhang- die Rückerstattung wird erfolgen, sobald der Artikel wieder bei uns ist",<speaker2>Okay one moment and I will get this sorted for you The label is attached for you - the refund will process once the item is back to us,2,0,1,1,1,1,5
"<speaker1>Okay einen Moment und ich werde das für Sie klären. Das Etikett finden Sie im Anhang- die Rückerstattung wird erfolgen, sobald der Artikel wieder bei uns ist",<speaker1>Okay one moment and I will get this sorted for you The label is attached for you - the refund will process once the item is back to us,<speaker2>ok danke,<speaker2>Ok thank you,2,0,1,1,1,1,5
<speaker2>ok danke,<speaker2>Ok thank you,<speaker2>Bitte sehr.,<speaker2>You are welcome,2,0,1,1,1,1,5
<speaker1>Bitte sehr.,<speaker1>You are welcome,"<speaker2>ich muss das ausdrucken und auf den Paket kleben und bei der Post abgeben, das wars oder? hier muss ich nichts weiter anklicken/angeben/ausfüllen?","<speaker2>I have to print it out and stick it on the parcel and leave it at the post office, that's it? Here I don't have to click/specify/fill in any more?",2,0,1,1,1,1,4
"<speaker2>ich muss das ausdrucken und auf den Paket kleben und bei der Post abgeben, das wars oder? hier muss ich nichts weiter anklicken/angeben/ausfüllen?","<speaker2>I have to print it out and stick it on the parcel and leave it at the post office, that's it? Here I don't have to click/specify/fill in any more?","<speaker2>Ja, genau so ist es Nein, das wird für Sie erledigt","<speaker2>Yes, that is correct No this is done for you",2,0,1,1,1,1,5
"<speaker1>Ja, genau so ist es Nein, das wird für Sie erledigt","<speaker1>Yes, that is correct No this is done for you","<speaker2>ok perfekt, danke für die schnelle Hilfe","<speaker2>Ok perfect, thanks for the quick help",2,0,1,1,1,1,5
"<speaker2>ok perfekt, danke für die schnelle Hilfe","<speaker2>Ok perfect, thanks for the quick help","<speaker2>Gern geschehen Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, dass ich Ihre Anfrage beantworten konnte. Wenn es Ihnen nichts ausmachen würde, unseren heutigen Chat aufgrund meiner Kundenservice -Kompetenzen zu bewerten, wäre ich Ihnen sehr dankbar, die Bewertungsschaltfläche finden Sie in diesem Chat. Ich wünsche Ihnen noch einen schönen Tag und kommen Sie bitte wieder auf uns zu, wenn Sie weitere Hilfe benötigen.","<speaker2>You are welcome Thank you for taking the time to talk with me today and I hope I have managed to resolve your query, if you wouldn't mind rating our chat today based on my customer service skills I would really appreciate it, the rating button can be found on this chat. I hope you have a great day and please come back to us if you need any further assistance.",2,0,1,1,1,1,5
"<speaker1>Gern geschehen Vielen Dank, dass Sie sich die Zeit genommen haben, heute mit mir zu sprechen, und ich hoffe, dass ich Ihre Anfrage beantworten konnte. Wenn es Ihnen nichts ausmachen würde, unseren heutigen Chat aufgrund meiner Kundenservice -Kompetenzen zu bewerten, wäre ich Ihnen sehr dankbar, die Bewertungsschaltfläche finden Sie in diesem Chat. Ich wünsche Ihnen noch einen schönen Tag und kommen Sie bitte wieder auf uns zu, wenn Sie weitere Hilfe benötigen.","<speaker1>You are welcome Thank you for taking the time to talk with me today and I hope I have managed to resolve your query, if you wouldn't mind rating our chat today based on my customer service skills I would really appreciate it, the rating button can be found on this chat. I hope you have a great day and please come back to us if you need any further assistance.","<speaker2>Alles klar Danke, schönen Tag noch","<speaker2>Alright. Thank you, beautiful day yet",2,0,1,1,1,1,5
"<speaker2>möchte aktuelle Bestellung bezahlen, erhalte jedoch nur den Hinweis, entweder auf #PRS_ORG# zu gehen (habe keinen #PRS_ORG#-Account) oder ein Passwort einzugeben. Welches Passwort?","<speaker2>If you want to pay for your current order, you will only be advised to go to #PRS_ORG# (do not have a #PRS_ORG# account) or enter a password. What password?",<speaker2>Guten Morgen! Wie kann ich Ihnen heute helfen?,<speaker2>Good Morning How may I help you today?,2,0,1,1,1,1,5
<speaker1>Guten Morgen! Wie kann ich Ihnen heute helfen?,<speaker1>Good Morning How may I help you today?,<speaker2>Siehe Fragestellung oben,<speaker2>See the question above,2,0,1,1,1,0,3
<speaker2>Siehe Fragestellung oben,<speaker2>See the question above,"<speaker2>Ja, als Sie aufgegeben und bestellt haben, haben Sie ein Konto oder eine Checkout als Gast eingerichtet?",<speaker2>Yes when you placed and order did you setup an account or checkout as a guest?,2,0,1,1,1,1,5
"<speaker1>Ja, als Sie aufgegeben und bestellt haben, haben Sie ein Konto oder eine Checkout als Gast eingerichtet?",<speaker1>Yes when you placed and order did you setup an account or checkout as a guest?,<speaker2>als Gast,<speaker2>As a guest,2,0,1,1,1,1,5
<speaker2>als Gast,<speaker2>As a guest,"<speaker2>Dann können Sie sich nicht anmelden, um Ihre Bestellung zu betrachten. Sie müssten ein Konto einrichten Wenn Sie Fragen zu Ihrer Bestellung haben, würde ich gerne für Sie antworten",<speaker2>then you would not be able to login to view your order you would need to setup an account If you have any questions about your order I would be happy to answer then for you,2,0,1,1,1,1,5
"<speaker1>Dann können Sie sich nicht anmelden, um Ihre Bestellung zu betrachten. Sie müssten ein Konto einrichten Wenn Sie Fragen zu Ihrer Bestellung haben, würde ich gerne für Sie antworten",<speaker1>then you would not be able to login to view your order you would need to setup an account If you have any questions about your order I would be happy to answer then for you,<speaker2>also muss ich in der Bestellung zurückgehen und mich registrieren - richtig?,<speaker2>So I have to go back in the order and register - right?,2,0,1,1,1,1,3
<speaker2>also muss ich in der Bestellung zurückgehen und mich registrieren - richtig?,<speaker2>So I have to go back in the order and register - right?,"<speaker2>Wenn Sie ein Konto registrieren, wenn Sie bei der Bestellung die gleiche E-Mail-Adresse verwenden, sollte es nach Einrichtung des Kontos die Bestellung mit dem Konto verknüpft werden",<speaker2>when you register an account if you use the same email address when you placed the order then once the account has been setup it should link the order to the account,2,0,1,1,1,1,5
"<speaker1>Wenn Sie ein Konto registrieren, wenn Sie bei der Bestellung die gleiche E-Mail-Adresse verwenden, sollte es nach Einrichtung des Kontos die Bestellung mit dem Konto verknüpft werden",<speaker1>when you register an account if you use the same email address when you placed the order then once the account has been setup it should link the order to the account,<speaker2>verstehe ich nicht - ich werde es einfach versuchen - danke,<speaker2>I don't understand - I'll just try - thank you,2,0,1,1,1,1,2
<speaker2>verstehe ich nicht - ich werde es einfach versuchen - danke,<speaker2>I don't understand - I'll just try - thank you,<speaker2>Kann ich Ihnen heute noch etwas helfen?,<speaker2>Is there anything else I can help you with today please?,2,1,0,1,0,0,3
<speaker2>Chat Verbindung ist weg und jetzt? Ich muss zwischendurch auch arbeiten!,<speaker2>Chat connection is gone and now? I also have to work in between!,"<speaker2>Hallo #NAME#, danke für die Kontaktaufnahme mit #PRS_ORG# Wie kann ich Ihnen heute behilflich sein?","<speaker2>Hi #NAME#, thanks for contacting #PRS_ORG# How can I help today?",2,1,1,1,1,1,5
"<speaker1>Hallo #NAME#, danke für die Kontaktaufnahme mit #PRS_ORG# Wie kann ich Ihnen heute behilflich sein?","<speaker1>Hi #NAME#, thanks for contacting #PRS_ORG# How can I help today?","<speaker2>Ich hatte bereits alles ihrer Kollegin semina o. ä. Geschrieben und jetzt habe ich die Konversation verloren und weiß nicht, was auf mein Anliegen geantwortet wurde. Ich muss zwischendurch immer arbeiten und ans Telefon und da war plötzlich alles weg...",<speaker2>I already had everything of her colleague semina or the like. Written and now I lost the conversation and don't know what was answered to my request. I always have to work in between and to the phone and suddenly everything was gone...,1,0,1,1,1,1,3
"<speaker2>Ich hatte bereits alles ihrer Kollegin semina o. ä. Geschrieben und jetzt habe ich die Konversation verloren und weiß nicht, was auf mein Anliegen geantwortet wurde. Ich muss zwischendurch immer arbeiten und ans Telefon und da war plötzlich alles weg...",<speaker2>I already had everything of her colleague semina or the like. Written and now I lost the conversation and don't know what was answered to my request. I always have to work in between and to the phone and suddenly everything was gone...,<speaker2>Ich werde mir den Chat ansehen,<speaker2>I will look at the chat,2,0,1,1,1,1,5
<speaker1>Ich werde mir den Chat ansehen,<speaker1>I will look at the chat,<speaker2>Ok.,<speaker2>Ok.,2,0,1,1,1,1,5
<speaker2>Ok.,<speaker2>Ok.,<speaker2>Dies war die letzte Nachricht (09:20: 34 Uhr) #NAME#: Leider können wir Ihnen keine Lichter in dieser Farbe senden. Es tut mir leid. (09:20: 56 Uhr) #NAME#: Wir können Ihnen die Pantone Farbe der Kommode geben. (09:32: 03 Uhr) #NAME#: Leider kann ich Ihren Gutschein nicht verlängern. Ist leider nicht durchführbar - sorry (09:32: 28 Uhr) #NAME#: Soll ich Ihnen den Pantone-Schatten schicken?,"<speaker2>This was the last message (09:20:34 AM) #NAME# : Unfortunately, we cannot send you varnish in this colour, I'm sorry. (09:20:56 AM) #NAME# : We can give you the Pantone colour of the chest of drawers. (09:32:03 AM) #NAME# : Unfortunately, I am not allowed to extend your voucher. Is unfortunately not feasible - sorry (09:32:28 AM) #NAME# : Do you want me to send you the Pantone shade?",2,0,1,1,1,1,5
<speaker1>Dies war die letzte Nachricht (09:20: 34 Uhr) #NAME#: Leider können wir Ihnen keine Lichter in dieser Farbe senden. Es tut mir leid. (09:20: 56 Uhr) #NAME#: Wir können Ihnen die Pantone Farbe der Kommode geben. (09:32: 03 Uhr) #NAME#: Leider kann ich Ihren Gutschein nicht verlängern. Ist leider nicht durchführbar - sorry (09:32: 28 Uhr) #NAME#: Soll ich Ihnen den Pantone-Schatten schicken?,"<speaker1>This was the last message (09:20:34 AM) #NAME# : Unfortunately, we cannot send you varnish in this colour, I'm sorry. (09:20:56 AM) #NAME# : We can give you the Pantone colour of the chest of drawers. (09:32:03 AM) #NAME# : Unfortunately, I am not allowed to extend your voucher. Is unfortunately not feasible - sorry (09:32:28 AM) #NAME# : Do you want me to send you the Pantone shade?",<speaker2>Häh? Was ist #NAME#? Verstehe ich nicht.,<speaker2>Hey? What is #NAME#? I don't understand.,0,0,1,1,1,1,2
<speaker2>Häh? Was ist #NAME#? Verstehe ich nicht.,<speaker2>Hey? What is #NAME#? I don't understand.,<speaker2>Dies ist die Farbabgleichungsnummer,<speaker2>This is the paint match number,2,0,1,1,1,1,4
<speaker1>Dies ist die Farbabgleichungsnummer,<speaker1>This is the paint match number,"<speaker2>Nachdem meine Gutschein wegen einer Reklamation, der bei mir nicht angekommen ist, nicht mehr kulant verlängert wird, werde ich meine Bestellung im Wert von ca. #NUMBER#€ aus meinem Warenkorb entfernen und woanders bestellen, wo die Kundenfreundlichkeit höhergestellt ist und ich mir nicht die Finger wund tippen muss um rein gar nichts zu erreichen!! Was soll ich mit dieser Nummer dann machen??","<speaker2>After my voucher is no longer culturally extended due to a complaint that has not arrived with me, I will place my order in the value Von. #NUMBER#€ remove from my shopping cart and order elsewhere, where the customer friendliness is courteous and I don't have to tap my fingers to achieve nothing!! What should I do with this number then?",2,0,1,1,1,1,2
"<speaker2>Nachdem meine Gutschein wegen einer Reklamation, der bei mir nicht angekommen ist, nicht mehr kulant verlängert wird, werde ich meine Bestellung im Wert von ca. #NUMBER#€ aus meinem Warenkorb entfernen und woanders bestellen, wo die Kundenfreundlichkeit höhergestellt ist und ich mir nicht die Finger wund tippen muss um rein gar nichts zu erreichen!! Was soll ich mit dieser Nummer dann machen??","<speaker2>After my voucher is no longer culturally extended due to a complaint that has not arrived with me, I will place my order in the value Von. #NUMBER#€ remove from my shopping cart and order elsewhere, where the customer friendliness is courteous and I don't have to tap my fingers to achieve nothing!! What should I do with this number then?","<speaker2>Wenn Sie möchten, dass die Nummer, die Sie in einen Baumarkt bringen können, eingeht, können sie Ihnen eine Übereinstimmung mitteilen",<speaker2>If you would like the number you can take this to a hardware store and they will be able to provide you with a match,2,0,1,1,1,0,3
"<speaker1>Wenn Sie möchten, dass die Nummer, die Sie in einen Baumarkt bringen können, eingeht, können sie Ihnen eine Übereinstimmung mitteilen",<speaker1>If you would like the number you can take this to a hardware store and they will be able to provide you with a match,"<speaker2>Schade, ich hätte gerne weiter bei Ihnen bestellt, aber wenn mir der Gutschein nicht angerechnet wird, dann werde ich aus Prinzip nicht mehr bestellen. Falls Sie es sich anders überlegen dann geben Sie mir Bescheid. Ansonsten war das dann heute der letzte Kontakt. Dann schicken Sie mir bitte noch die Nummer für das Sideboard. Im lockdown hat sowieso kein Baumarkt geöffnet.....","<speaker2>Too bad, I would have liked to order further from you, but if the voucher is not credited to me, then on principle I will no longer order. If you think otherwise, please let me know. Otherwise, this was the last contact today. Then please send me the number for the sideboard. In the lockdown anyway did not open a hardware store.....",2,0,1,1,1,0,2
"<speaker2>Schade, ich hätte gerne weiter bei Ihnen bestellt, aber wenn mir der Gutschein nicht angerechnet wird, dann werde ich aus Prinzip nicht mehr bestellen. Falls Sie es sich anders überlegen dann geben Sie mir Bescheid. Ansonsten war das dann heute der letzte Kontakt. Dann schicken Sie mir bitte noch die Nummer für das Sideboard. Im lockdown hat sowieso kein Baumarkt geöffnet.....","<speaker2>Too bad, I would have liked to order further from you, but if the voucher is not credited to me, then on principle I will no longer order. If you think otherwise, please let me know. Otherwise, this was the last contact today. Then please send me the number for the sideboard. In the lockdown anyway did not open a hardware store.....",<speaker2>Ich werde die Nummer für Sie erhalten und diese per E-Mail senden.,<speaker2>I will get the number for you and send this through via email.,2,0,1,1,1,1,4
<speaker1>Ich werde die Nummer für Sie erhalten und diese per E-Mail senden.,<speaker1>I will get the number for you and send this through via email.,<speaker2>Und das mit dem Gutschein?? Sonst bin ich als Kunde weg?! Immerhin habe ich eine defekte Lieferung erhalten und jetzt dafür den vollen Preis bezahlt. Dann werde ich das auch entsprechend bewerten!,"<speaker2>And that with the voucher??? Otherwise, as a customer, am I gone?! After all, I received a defective delivery and now paid the full price for it. Then I will also evaluate this accordingly!",2,0,1,1,1,0,2
<speaker2>Und das mit dem Gutschein?? Sonst bin ich als Kunde weg?! Immerhin habe ich eine defekte Lieferung erhalten und jetzt dafür den vollen Preis bezahlt. Dann werde ich das auch entsprechend bewerten!,"<speaker2>And that with the voucher??? Otherwise, as a customer, am I gone?! After all, I received a defective delivery and now paid the full price for it. Then I will also evaluate this accordingly!",<speaker2>Wann wurde der Gutschein bitte erstellt?,<speaker2>When was the voucher produced please?,2,0,1,1,1,1,3
<speaker1>Wann wurde der Gutschein bitte erstellt?,<speaker1>When was the voucher produced please?,<speaker2>Ich habe ihn eben nicht erhalten und daher auch nicht einlösen können weshalb ich endlich mal nachgefragt habe. Durch Corona hatte ich letztes Jahr ganz andere Probleme und nie Zeit dafür. Und jetzt hieß es er sei abgelaufen was mich sehr verärgert. Schauen Sie in den Chat es ging um die Asare Sitzbank. Danke.,"<speaker2>I just didn't get it and therefore I couldn't redeem it, which is why I finally asked. Through Corona I had completely different problems last year and never time for it. And now it was said he had expired, which annoyed me very much. Look into the chat it was about the Asare seat. Thank you.",2,0,1,1,1,1,2
<speaker2>Ich habe ihn eben nicht erhalten und daher auch nicht einlösen können weshalb ich endlich mal nachgefragt habe. Durch Corona hatte ich letztes Jahr ganz andere Probleme und nie Zeit dafür. Und jetzt hieß es er sei abgelaufen was mich sehr verärgert. Schauen Sie in den Chat es ging um die Asare Sitzbank. Danke.,"<speaker2>I just didn't get it and therefore I couldn't redeem it, which is why I finally asked. Through Corona I had completely different problems last year and never time for it. And now it was said he had expired, which annoyed me very much. Look into the chat it was about the Asare seat. Thank you.",<speaker2>Einen Moment werde ich nachsehen,<speaker2>One moment I will check,2,0,1,1,1,1,4
<speaker1>Einen Moment werde ich nachsehen,<speaker1>One moment I will check,<speaker2>Danke.,<speaker2>Thank you.,2,0,1,1,1,1,4
<speaker2>Danke.,<speaker2>Thank you.,<speaker2>Ich werde in einem Moment wieder da sein,<speaker2>I will be back in one moment,2,0,1,1,1,1,4
<speaker1>Ich werde in einem Moment wieder da sein,<speaker1>I will be back in one moment,"<speaker2>Wenn Sie mir den Gutschein verlängern, dann werde ich gleich eine größere Bestellung aufgeben, aber immerhin habe ich das beschädigte Möbelstück behalten und nicht zurückgeschickt. Und dass das vergangene Jahr anders als gedacht verlief konnte ich nicht ahnen und habe es eben nicht zeitgerecht einlösen und klären können. Aber den Schaden habe ich als Kunde und das akzeptiere ich so nicht.","<speaker2>If you extend the voucher to me, then I will place a larger order immediately, but after all I kept the damaged piece of furniture and did not return it. And that the past year was different than expected I could not guess and just could not redeem it in time and clarify it. But I have the damage as a customer and I do not accept that.",2,0,1,1,1,0,2
